,s,a,r,s1
433,[-0.51703066 -0.8559669  -6.4785676 ],[1.3589737],-8.668765137754024,[-0.7765762 -0.6300233 -6.916697 ]
434,[-0.7765762 -0.6300233 -6.916697 ],[1.5041101],-10.837978456285205,[-0.94815934 -0.31779528 -7.163598  ]
435,[-0.94815934 -0.31779528 -7.163598  ],[-0.8181358],-13.07457396159668,[-0.99860483  0.05280535 -7.524665  ]
436,[-0.99860483  0.05280535 -7.524665  ],[0.6643423],-15.202954457186229,[-0.9122305  0.4096774 -7.3854094]
437,[-0.9122305  0.4096774 -7.3854094],[0.81931794],-12.850736583758069,[-0.71800596  0.69603693 -6.9552536 ]
438,[-0.71800596  0.69603693 -6.9552536 ],[1.0737768],-10.463809496617555,[-0.46826422  0.8835885  -6.2721596 ]
439,[-0.46826422  0.8835885  -6.2721596 ],[1.6444405],-8.17256710437355,[-0.21743438  0.97607493 -5.362802  ]
440,[-0.21743438  0.97607493 -5.362802  ],[1.0810612],-0.027240047682086745,[ 0.99995136 -0.00986293 -0.34247983]
441,[ 0.99995136 -0.00986293 -0.34247983],[1.6692933],-0.014613063778863525,[ 0.9998899  -0.0148367  -0.09948304]
442,[ 0.9998899  -0.0148367  -0.09948304],[0.4664856],-0.0014274400803948835,[ 0.9998577  -0.01686833 -0.04063772]
443,[ 0.9998577  -0.01686833 -0.04063772],[-1.0242074],-0.0014987107706477347,[ 0.9996297  -0.02721178 -0.20692007]
444,[ 0.9996297  -0.02721178 -0.20692007],[-0.85905594],-0.005760232426952277,[ 0.99898654 -0.04500929 -0.35618728]
445,[ 0.99898654 -0.04500929 -0.35618728],[0.662315],-0.015152805889218177,[ 0.9982272  -0.05951915 -0.29059702]
446,[ 0.9982272  -0.05951915 -0.29059702],[-0.98216337],-0.012956028044652977,[ 0.9965007  -0.08358476 -0.48256087]
447,[ 0.9965007  -0.08358476 -0.48256087],[-1.0130435],-0.03131550116349421,[ 0.99298203 -0.11826526 -0.69720596]
448,[ 0.99298203 -0.11826526 -0.69720596],[-0.6373457],-0.06306819837145537,[ 0.9868068  -0.16190225 -0.8815068 ]
449,[ 0.9868068  -0.16190225 -0.8815068 ],[-0.9818482],-0.10511407034372358,[ 0.97586936 -0.21835509 -1.1502107 ]
450,[ 0.97586936 -0.21835509 -1.1502107 ],[1.8789669],-0.1842855668904104,[ 0.9633066  -0.26840335 -1.032132  ]
451,[ 0.9633066  -0.26840335 -1.032132  ],[-0.15178858],-0.18039268120205815,[ 0.9445597  -0.32833973 -1.2562028 ]
452,[ 0.9445597  -0.32833973 -1.2562028 ],[1.4212003],-0.2717449088354031,[ 0.9214464  -0.38850555 -1.2892776 ]
453,[ 0.9214464  -0.38850555 -1.2892776 ],[1.0884889],-0.32661678314058884,[ 0.8916234  -0.45277783 -1.4173833 ]
454,[ 0.8916234  -0.45277783 -1.4173833 ],[-0.27804467],-0.421760518715704,[ 0.84735495 -0.5310269  -1.7986734 ]
455,[ 0.84735495 -0.5310269  -1.7986734 ],[-0.07485282],-0.6369176932744733,[ 0.7836847 -0.6211589 -2.2081716]
456,[ 0.7836847 -0.6211589 -2.2081716],[0.10720355],-0.9368092720829952,[ 0.6944662  -0.71952534 -2.6579602 ]
457,[ 0.6944662  -0.71952534 -2.6579602 ],[1.8182099],-1.3547805728138589,[ 0.5822017  -0.81304437 -2.9248726 ]
458,[ 0.5822017  -0.81304437 -2.9248726 ],[-1.3010874],-1.7584694771977523,[ 0.42135885 -0.906894   -3.729819  ]
459,[ 0.42135885 -0.906894   -3.729819  ],[1.8535396],-2.6847530601803884,[ 0.226366  -0.9740423 -4.1319585]
460,[ 0.226366  -0.9740423 -4.1319585],[-0.9199774],-1.1671562181283803,[0.43685123 0.89953375 0.93247145]
461,[0.43685123 0.89953375 0.93247145],[1.2842066],-1.3400916190256735,[0.35424593 0.9351523  1.7997528 ]
462,[0.35424593 0.9351523  1.7997528 ],[0.40004665],-1.7849994889278729,[0.23192035 0.9727348  2.561124  ]
463,[0.23192035 0.9727348  2.561124  ],[0.32820833],-2.442930338907582,[0.06700584 0.9977526  3.3399062 ]
464,[0.06700584 0.9977526  3.3399062 ],[-1.6629598],-3.379497590604263,[-0.1245584  0.9922123  3.8387768]
465,[-0.1245584  0.9922123  3.8387768],[-0.2464679],-4.349009034744286,[-0.34494582  0.9386226   4.5459657 ]
466,[-0.34494582  0.9386226   4.5459657 ],[0.07975129],-5.764428870404271,[-0.5771838  0.8166143  5.2618957]
467,[-0.5771838  0.8166143  5.2618957],[1.7123668],-7.550598026984187,[-0.7967128   0.60435814  6.1312113 ]
468,[-0.7967128   0.60435814  6.1312113 ],[-0.4555648],-9.97260042973032,[-0.94823897  0.31755763  6.516145  ]
469,[-0.94823897  0.31755763  6.516145  ],[-1.504453],-12.19188183152086,[-9.9999464e-01 -3.2795693e-03  6.5286455e+00]
470,[-9.9999464e-01 -3.2795693e-03  6.5286455e+00],[-0.931319],-14.11219733172799,[-0.9484131  -0.31703725  6.386488  ]
471,[-0.9484131  -0.31703725  6.386488  ],[1.5601338],-12.02785389884469,[-0.80105513 -0.59859055  6.38273   ]
472,[-0.80105513 -0.59859055  6.38273   ],[-1.848266],-10.326601206491612,[-0.6021797 -0.7983606  5.656547 ]
473,[-0.6021797 -0.7983606  5.656547 ],[-0.65832984],-8.11528504822241,[-0.3878309 -0.9217305  4.9590273]
474,[-0.3878309 -0.9217305  4.9590273],[-0.6843242],-6.336913728390796,[-0.18888159 -0.9819999   4.1650805 ]
475,[-0.18888159 -0.9819999   4.1650805 ],[-1.1692463],-4.836641940160935,[-0.02736001 -0.9996256   3.2531939 ]
476,[-0.02736001 -0.9996256   3.2531939 ],[-0.13318607],-3.612459329262937,[ 0.09666026 -0.99531746  2.4834967 ]
477,[ 0.09666026 -0.99531746  2.4834967 ],[0.03484698],-2.789408322543899,[ 0.182888   -0.98313373  1.7422357 ]
478,[ 0.182888   -0.98313373  1.7422357 ],[-1.154744],-2.2282890294880513,[ 0.22360043 -0.9746809   0.83167374]
479,[ 0.22360043 -0.9746809   0.83167374],[0.549629],-1.8792739099453437,[ 0.2325145  -0.97259295  0.1831074 ]
480,[ 0.2325145  -0.97259295  0.1831074 ],[0.3593767],-7.054508162954169,[-0.89540744  0.44524768  0.4851516 ]
481,[-0.89540744  0.44524768  0.4851516 ],[1.6754333],-7.209504346844451,[-0.9179437   0.39671072  1.0704024 ]
482,[-0.9179437   0.39671072  1.0704024 ],[-1.2413191],-7.589024467355494,[-0.9397685   0.34181154  1.1817375 ]
483,[-0.9397685   0.34181154  1.1817375 ],[1.9675565],-7.94296745815791,[-0.96582663  0.25918898  1.7332296 ]
484,[-0.96582663  0.25918898  1.7332296 ],[-0.90023434],-8.592222458296876,[-0.9851496   0.17169806  1.7925862 ]
485,[-0.9851496   0.17169806  1.7925862 ],[1.8799286],-9.140066735166528,[-0.9980546   0.06234515  2.203349  ]
486,[-0.9980546   0.06234515  2.203349  ],[1.1731688],-9.968367022396153,[-0.9982648  -0.05888446  2.4260833 ]
487,[-0.9982648  -0.05888446  2.4260833 ],[-1.4295357],-10.093511203262702,[-0.9860391  -0.16651377  2.1674895 ]
488,[-0.9860391  -0.16651377  2.1674895 ],[1.5506663],-9.31866393719649,[-0.9607638 -0.2773677  2.2752042]
489,[-0.9607638 -0.2773677  2.2752042],[0.81740886],-8.7010093334049,[-0.9247026  -0.38069034  2.1897898 ]
490,[-0.9247026  -0.38069034  2.1897898 ],[-1.1910262],-8.049212192724,[-0.88845724 -0.4589594   1.725618  ]
491,[-0.88845724 -0.4589594   1.725618  ],[-1.297757],-7.400453947779101,[-0.8596764 -0.5108389  1.1867349]
492,[-0.8596764 -0.5108389  1.1867349],[-1.1503314],-6.930434662341491,[-0.8431328  -0.53770536  0.631056  ]
493,[-0.8431328  -0.53770536  0.631056  ],[-1.8763379],-6.668199448967522,[-0.84457284 -0.5354407  -0.05367369]
494,[-0.84457284 -0.5354407  -0.05367369],[1.8237352],-6.642291896065407,[-0.8494022  -0.527746   -0.18169394]
495,[-0.8494022  -0.527746   -0.18169394],[0.24224319],-6.688934872095396,[-0.86336946 -0.5045722  -0.54116696]
496,[-0.86336946 -0.5045722  -0.54116696],[-0.97704864],-6.856474596727068,[-0.8890279  -0.45785305 -1.0661534 ]
497,[-0.8890279  -0.45785305 -1.0661534 ],[-1.2798842],-7.222936509190553,[-0.9228031 -0.3852719 -1.6015259]
498,[-0.9228031 -0.3852719 -1.6015259],[0.65452486],-7.797928241728845,[-0.9535801 -0.3011395 -1.792301 ]
499,[-0.9535801 -0.3011395 -1.792301 ],[-1.8864683],-8.366017306021995,[-0.9818469  -0.18967499 -2.301126  ]
