,s,a,r,s1
2164,[-0.8592747 -0.5115144  0.3468143],[0.11899637],-6.796224903737751,[-0.85975957 -0.51069903 -0.01897204]
2165,[-0.85975957 -0.51069903 -0.01897204],[0.7168515],-6.789675042286153,[-0.86718535 -0.49798554 -0.2944686 ]
2166,[-0.86718535 -0.49798554 -0.2944686 ],[1.2565356],-6.87631860314658,[-0.87887365 -0.47705466 -0.47947744]
2167,[-0.87887365 -0.47705466 -0.47947744],[0.84138405],-7.015979431555726,[-0.8952754  -0.44551313 -0.7110608 ]
2168,[-0.8952754  -0.44551313 -0.7110608 ],[0.78249353],-7.232743966513038,[-0.9149726  -0.4035159  -0.92782164]
2169,[-0.9149726  -0.4035159  -0.92782164],[-0.22131503],-7.518499177964655,[-0.9386252 -0.3449387 -1.2636558]
2170,[-0.9386252 -0.3449387 -1.2636558],[-1.4357352],-7.942603354402642,[-0.9650172  -0.26218668 -1.7377201 ]
2171,[-0.9650172  -0.26218668 -1.7377201 ],[1.3455298],-8.576909151637718,[-0.9840825  -0.17771198 -1.7325307 ]
2172,[-0.9840825  -0.17771198 -1.7325307 ],[1.9884946],-9.083084791164449,[-0.9949758 -0.1001159 -1.5675404]
2173,[-0.9949758 -0.1001159 -1.5675404],[0.56139696],-9.495592392983065,[-0.99974996 -0.02236115 -1.5584178 ]
2174,[-0.99974996 -0.02236115 -1.5584178 ],[-1.1938307],-9.973885407898685,[-0.99786544  0.06530365 -1.7542633 ]
2175,[-0.99786544  0.06530365 -1.7542633 ],[-1.0526731],-9.772120008919313,[-0.98746365  0.15784656 -1.8631865 ]
2176,[-0.98746365  0.15784656 -1.8631865 ],[-0.017021],-9.24593191199959,[-0.96992415  0.24340725 -1.7473547 ]
2177,[-0.96992415  0.24340725 -1.7473547 ],[-0.62973803],-8.690889318916252,[-0.9464175  0.3229456 -1.65926  ]
2178,[-0.9464175  0.3229456 -1.65926  ],[0.73803806],-8.187435338401212,[-0.9233205  0.3840304 -1.3063451]
2179,[-0.9233205  0.3840304 -1.3063451],[-1.83263],-7.722412346676259,[-0.89657646  0.44288895 -1.2932168 ]
2180,[-0.89657646  0.44288895 -1.2932168 ],[-1.2712467],-7.3661351871781955,[-0.86959976  0.49375728 -1.1517371 ]
2181,[-0.86959976  0.49375728 -1.1517371 ],[-1.7562854],-7.027343691784529,[-0.8426297  0.5384935 -1.0448619]
2182,[-0.8426297  0.5384935 -1.0448619],[1.301011],-6.730909085784426,[-0.83041716  0.5571421  -0.44584018]
2183,[-0.83041716  0.5571421  -0.44584018],[0.4703674],-6.525926132467874,[-0.8316012   0.55537325  0.04257151]
2184,[-0.8316012   0.55537325  0.04257151],[1.6730884],-6.519671042492932,[-0.85079056  0.5255049   0.7100647 ]
2185,[-0.85079056  0.5255049   0.7100647 ],[-1.9440818],-6.753413667082009,[-0.8714334   0.49051392  0.8125811 ]
2186,[-0.8714334   0.49051392  0.8125811 ],[-1.955678],-6.9810383127352,[-0.89232624  0.4513911   0.8871149 ]
2187,[-0.89232624  0.4513911   0.8871149 ],[1.3046778],-7.226766525564418,[-0.92212623  0.3868892   1.4213599 ]
2188,[-0.92212623  0.3868892   1.4213599 ],[1.7671722],-7.736534725599449,[-0.9558006  0.2940157  1.9766026]
2189,[-0.9558006  0.2940157  1.9766026],[1.4278417],-8.476333701042364,[-0.9842244   0.17692474  2.4112906 ]
2190,[-0.9842244   0.17692474  2.4112906 ],[1.528051],-9.367472395168274,[-0.9992317   0.03919139  2.773192  ]
2191,[-0.9992317   0.03919139  2.773192  ],[1.1128355],-10.39512901862526,[-0.99403554 -0.10905677  2.9695108 ]
2192,[-0.99403554 -0.10905677  2.9695108 ],[1.3646001],-10.078617265044853,[-0.96538144 -0.2608422   3.0924082 ]
2193,[-0.96538144 -0.2608422   3.0924082 ],[-0.3986211],-9.237604277425207,[-0.9188091  -0.39470217  2.8369832 ]
2194,[-0.9188091  -0.39470217  2.8369832 ],[-1.3709269],-8.291596472559728,[-0.8665695  -0.49905643  2.3353176 ]
2195,[-0.8665695  -0.49905643  2.3353176 ],[-1.2976141],-7.406650894999208,[-0.819173  -0.5735465  1.7663832]
2196,[-0.819173  -0.5735465  1.7663832],[0.9304717],-6.7176428212410215,[-0.7746604  -0.63237745  1.4757941 ]
2197,[-0.7746604  -0.63237745  1.4757941 ],[-1.57368],-6.256995641123586,[-0.74989605 -0.66155565  0.765459  ]
2198,[-0.74989605 -0.66155565  0.765459  ],[-0.34424677],-5.90882712776099,[-0.74265224 -0.66967726  0.21765521]
2199,[-0.74265224 -0.66967726  0.21765521],[-0.88913006],-5.803117951189836,[-0.7564844  -0.6540118  -0.41797227]
2200,[-0.7564844  -0.6540118  -0.41797227],[-1.5117276],-2.2663320431209293,[ 0.01384049 -0.9999042  -1.0492632 ]
2201,[ 0.01384049 -0.9999042  -1.0492632 ],[-0.6869476],-2.5346773328566314,[-0.08118131 -0.99669933 -1.9022336 ]
2202,[-0.08118131 -0.99669933 -1.9022336 ],[1.6531334],-3.0939077116096794,[-0.20000218 -0.97979546 -2.401788  ]
2203,[-0.20000218 -0.97979546 -2.401788  ],[-0.22184235],-3.7174463777974593,[-0.35213917 -0.93594766 -3.169911  ]
2204,[-0.35213917 -0.93594766 -3.169911  ],[-1.2262113],-4.733754417909759,[-0.53342605 -0.8458467  -4.0558033 ]
2205,[-0.53342605 -0.8458467  -4.0558033 ],[0.29766542],-6.196618370362979,[-0.71380955 -0.70033985 -4.645539  ]
2206,[-0.71380955 -0.70033985 -4.645539  ],[-0.0135572],-7.754730122923352,[-0.8691911  -0.49447626 -5.1728272 ]
2207,[-0.8691911  -0.49447626 -5.1728272 ],[1.5000186],-9.56533207910557,[-0.96859044 -0.24866149 -5.3186817 ]
2208,[-0.96859044 -0.24866149 -5.3186817 ],[-0.9048343],-11.183458724858223,[-0.99952734  0.03074221 -5.640903  ]
2209,[-0.99952734  0.03074221 -5.640903  ],[1.6120068],-12.861937370316044,[-0.9554696  0.2950896 -5.376045 ]
2210,[-0.9554696  0.2950896 -5.376045 ],[-0.23715927],-10.967452750296115,[-0.84775174  0.53039324 -5.190302  ]
2211,[-0.84775174  0.53039324 -5.190302  ],[-0.68613094],-9.363846256764724,[-0.69395     0.72002316 -4.8954263 ]
2212,[-0.69395     0.72002316 -4.8954263 ],[1.7245575],-7.864601628433883,[-0.53298485  0.84612477 -4.0967255 ]
2213,[-0.53298485  0.84612477 -4.0967255 ],[1.9784708],-6.231580847658647,[-0.39296728  0.91955245 -3.1653612 ]
2214,[-0.39296728  0.91955245 -3.1653612 ],[0.6234101],-4.901592708159661,[-0.28091463  0.9597328  -2.3821855 ]
2215,[-0.28091463  0.9597328  -2.3821855 ],[0.10705294],-4.0105332242015255,[-0.20105089  0.9795808  -1.6463279 ]
2216,[-0.20105089  0.9795808  -1.6463279 ],[-0.69916683],-3.415862132521984,[-0.15102465  0.98853    -1.0165173 ]
2217,[-0.15102465  0.98853    -1.0165173 ],[1.3439116],-3.0718022641675513,[-0.14738916  0.9890786  -0.0735331 ]
2218,[-0.14738916  0.9890786  -0.0735331 ],[-0.96521825],-2.955485942970814,[-0.17322451  0.98488235  0.5234931 ]
2219,[-0.17322451  0.98488235  0.5234931 ],[0.4573548],-3.0722864110552432,[-0.23832485  0.9711855   1.3307581 ]
2220,[-0.23832485  0.9711855   1.3307581 ],[-0.61423093],-3.458772874012733,[-0.33253592  0.94309056  1.9670125 ]
2221,[-0.33253592  0.94309056  1.9670125 ],[0.9441843],-4.0350939911067565,[-0.46159217  0.88709223  2.8159583 ]
2222,[-0.46159217  0.88709223  2.8159583 ],[0.1627051],-4.997889416454041,[-0.6092174   0.79300326  3.5056832 ]
2223,[-0.6092174   0.79300326  3.5056832 ],[1.1824566],-6.184875356610191,[-0.7636602  0.6456184  4.277804 ]
2224,[-0.7636602  0.6456184  4.277804 ],[-1.7877402],-7.7855849491582045,[-0.888312    0.45924044  4.493857  ]
2225,[-0.888312    0.45924044  4.493857  ],[-1.4945302],-9.121016735583542,[-0.9697884  0.2439478  4.6141076]
2226,[-0.9697884  0.2439478  4.6141076],[1.951415],-10.514747261358199,[-0.9999676  -0.00805438  5.089781  ]
2227,[-0.9999676  -0.00805438  5.089781  ],[-0.05296135],-12.4096511505279,[-0.9659142  -0.25886238  5.0757957 ]
2228,[-0.9659142  -0.25886238  5.0757957 ],[-0.84303623],-10.870031792517501,[-0.8777724 -0.4790779  4.7551937]
2229,[-0.8777724 -0.4790779  4.7551937],[-1.6037737],-9.243863047893159,[-0.76007366 -0.64983696  4.155319  ]
2230,[-0.76007366 -0.64983696  4.155319  ],[-1.8092086],-7.6553813669968465,[-0.63930833 -0.76895046  3.39656   ]
2231,[-0.63930833 -0.76895046  3.39656   ],[1.9176052],-6.284822900071815,[-0.5126119 -0.8586204  3.107488 ]
2232,[-0.5126119 -0.8586204  3.107488 ],[0.8725768],-5.414376469289283,[-0.3972365  -0.91771626  2.5944092 ]
2233,[-0.3972365  -0.91771626  2.5944092 ],[0.44780383],-4.590924584393802,[-0.30490527 -0.9523827   1.9732925 ]
2234,[-0.30490527 -0.9523827   1.9732925 ],[-1.4689744],-3.9283353321033223,[-0.25505638 -0.96692616  1.0386593 ]
2235,[-0.25505638 -0.96692616  1.0386593 ],[0.31292388],-3.452131449690668,[-0.23759173 -0.9713651   0.3604033 ]
2236,[-0.23759173 -0.9713651   0.3604033 ],[0.38024265],-3.291703535730539,[-0.2526712  -0.9675522  -0.31108415]
2237,[-0.2526712  -0.9675522  -0.31108415],[0.6614529],-3.345254137478742,[-0.2977325  -0.9546493  -0.93753034]
2238,[-0.2977325  -0.9546493  -0.93753034],[0.5371664],-3.5967367620176,[-0.37181523 -0.92830676 -1.5729424 ]
2239,[-0.37181523 -0.92830676 -1.5729424 ],[1.071605],-4.057930251834431,[-0.46743342 -0.88402826 -2.1084318 ]
2240,[-0.46743342 -0.88402826 -2.1084318 ],[-0.5501667],-4.676847234200922,[-0.5884045  -0.80856675 -2.853978  ]
2241,[-0.5884045  -0.80856675 -2.853978  ],[-1.3003936],-5.655684213678998,[-0.7255665 -0.6881521 -3.655462 ]
2242,[-0.7255665 -0.6881521 -3.655462 ],[0.9106873],-7.014107760200153,[-0.84874415 -0.52880365 -4.034973  ]
2243,[-0.84874415 -0.52880365 -4.034973  ],[0.4026048],-8.30739771902794,[-0.94321024 -0.3321963  -4.371185  ]
2244,[-0.94321024 -0.3321963  -4.371185  ],[1.8290005],-9.770664190865675,[-0.9926483  -0.12103458 -4.345982  ]
2245,[-0.9926483  -0.12103458 -4.345982  ],[1.2982135],-11.012415528172841,[-0.9958833   0.09064466 -4.242026  ]
2246,[-0.9958833   0.09064466 -4.242026  ],[1.2842401],-11.108651230679639,[-0.95828974  0.2857985  -3.9814065 ]
2247,[-0.95828974  0.2857985  -3.9814065 ],[-0.34746104],-9.717776155250272,[-0.88662595  0.46248722 -3.819177  ]
2248,[-0.88662595  0.46248722 -3.819177  ],[-0.18247685],-8.53847043275025,[-0.792571    0.60977966 -3.499683  ]
2249,[-0.792571    0.60977966 -3.499683  ],[-1.6093616],-7.406619914671098,[-0.682243   0.7311255 -3.2837524]
2250,[-0.682243   0.7311255 -3.2837524],[0.478831],-0.20990839866842328,[ 0.89185286 -0.45232567 -0.7036901 ]
2251,[ 0.89185286 -0.45232567 -0.7036901 ],[-1.7945116],-0.27304768184168465,[ 0.8602804 -0.5098211 -1.3121111]
2252,[ 0.8602804 -0.5098211 -1.3121111],[-0.16813433],-0.4583920811492301,[ 0.81331927 -0.5818176  -1.7196971 ]
2253,[ 0.81331927 -0.5818176  -1.7196971 ],[1.6233163],-0.6839644440317655,[ 0.75404996 -0.6568171  -1.9125628 ]
2254,[ 0.75404996 -0.6568171  -1.9125628 ],[1.8062704],-0.8825533428248785,[ 0.67980355 -0.73339427 -2.1342351 ]
2255,[ 0.67980355 -0.73339427 -2.1342351 ],[-0.7610924],-1.1339008100492876,[ 0.57087606 -0.8210363  -2.7984447 ]
2256,[ 0.57087606 -0.8210363  -2.7984447 ],[1.8571151],-1.7143783921352729,[ 0.43567652 -0.90010333 -3.1356547 ]
2257,[ 0.43567652 -0.90010333 -3.1356547 ],[-1.9526567],-2.241460670704584,[ 0.24314632 -0.9699896  -4.1036305 ]
2258,[ 0.24314632 -0.9699896  -4.1036305 ],[1.6349493],-3.442775112113609,[ 0.01631344 -0.9998669  -4.5858803 ]
2259,[ 0.01631344 -0.9998669  -4.5858803 ],[-1.4871143],-4.521656269548751,[-0.2586537 -0.9659701 -5.558848 ]
2260,[-0.2586537 -0.9659701 -5.558848 ],[1.6815951],-6.450686405651381,[-0.53387994 -0.8455603  -6.031086  ]
2261,[-0.53387994 -0.8455603  -6.031086  ],[1.2010707],-8.192708343172518,[-0.7754562  -0.63140136 -6.485096  ]
2262,[-0.7754562  -0.63140136 -6.485096  ],[1.341693],-10.250359521550312,[-0.94090986 -0.33865717 -6.757393  ]
2263,[-0.94090986 -0.33865717 -6.757393  ],[-0.7545504],-12.384998724791899,[-0.99994236  0.01073884 -7.1245685 ]
2264,[-0.99994236  0.01073884 -7.1245685 ],[1.6294382],-14.88084667571116,[-0.9378743   0.34697518 -6.8720984 ]
2265,[-0.9378743   0.34697518 -6.8720984 ],[-0.53006136],-12.491609863460951,[-0.7719376  0.6356983 -6.691376 ]
2266,[-0.7719376  0.6356983 -6.691376 ],[1.5662899],-10.495543433210377,[-0.5504479   0.83486956 -5.979659  ]
2267,[-0.5504479   0.83486956 -5.979659  ],[-1.4294722],-8.216086046897505,[-0.29982024  0.9539957  -5.567928  ]
2268,[-0.29982024  0.9539957  -5.567928  ],[-1.7945825],-6.620154534905009,[-0.04840437  0.9988278  -5.1216183 ]
2269,[-0.04840437  0.9988278  -5.1216183 ],[1.2929783],-5.246641378008564,[ 0.15981598  0.9871468  -4.1785507 ]
2270,[ 0.15981598  0.9871468  -4.1785507 ],[0.23972514],-3.7350098270807535,[ 0.32462558  0.9458426  -3.4022317 ]
2271,[ 0.32462558  0.9458426  -3.4022317 ],[-1.5143129],-2.6978589319248836,[ 0.45877466  0.88855267 -2.9199967 ]
2272,[ 0.45877466  0.88855267 -2.9199967 ],[-0.85586786],-2.0506019388829344,[ 0.56109977  0.8277482  -2.3819625 ]
2273,[ 0.56109977  0.8277482  -2.3819625 ],[-0.13840389],-1.518179623133933,[ 0.6325254   0.77453965 -1.7819118 ]
2274,[ 0.6325254   0.77453965 -1.7819118 ],[-1.1900891],-1.1039101701154583,[ 0.6844036  0.7291033 -1.3795205]
2275,[ 0.6844036  0.7291033 -1.3795205],[-0.8927008],-0.8586114379518823,[ 0.71882826  0.6951877  -0.96659815]
2276,[ 0.71882826  0.6951877  -0.96659815],[-0.1426902],-0.6843220454194189,[ 0.7348502  0.6782294 -0.4666109]
2277,[ 0.7348502  0.6782294 -0.4666109],[-0.85842127],-0.5780567669142825,[ 0.73778355  0.6750374  -0.08670205]
2278,[ 0.73778355  0.6750374  -0.08670205],[-0.0044048],-0.5498555025572108,[0.72348356 0.6903416  0.41891527]
2279,[0.72348356 0.6903416  0.41891527],[1.8178521],-0.6014383336967886,[0.6804435 0.7328005 1.2093493]
2280,[0.6804435 0.7328005 1.2093493],[1.2587444],-0.8242257833502409,[0.60596603 0.7954905  1.9477613 ]
2281,[0.60596603 0.7954905  1.9477613 ],[-1.583328],-1.2279470132337118,[0.5103878  0.85994434 2.30688   ]
2282,[0.5103878  0.85994434 2.30688   ],[1.9137839],-1.6073896826418923,[0.3650536 0.9309865 3.238906 ]
2283,[0.3650536 0.9309865 3.238906 ],[1.3636942],-2.4839734299036755,[0.16583571 0.9861534  4.1417    ]
2284,[0.16583571 0.9861534  4.1417    ],[-0.8121095],-3.6877795009291074,[-0.07130896  0.9974543   4.7594986 ]
2285,[-0.07130896  0.9974543   4.7594986 ],[-1.1568391],-4.963329601039971,[-0.3316695  0.9433956  5.3340635]
2286,[-0.3316695  0.9433956  5.3340635],[-0.3993325],-6.4891636145458955,[-0.59491366  0.8037896   5.9817104 ]
2287,[-0.59491366  0.8037896   5.9817104 ],[0.6012288],-8.453510418956757,[-0.82539135  0.564561    6.6747365 ]
2288,[-0.82539135  0.564561    6.6747365 ],[-0.24479276],-10.915466018694092,[-0.969692    0.24433064  7.0614386 ]
2289,[-0.969692    0.24433064  7.0614386 ],[-1.6755489],-13.368853505568744,[-0.9947168  -0.10265719  6.9933543 ]
2290,[-0.9947168  -0.10265719  6.9933543 ],[-0.9585092],-14.125646684862042,[-0.9041256  -0.42726684  6.772585  ]
2291,[-0.9041256  -0.42726684  6.772585  ],[0.49160475],-11.8777075957485,[-0.7194672 -0.6945264  6.5258756]
2292,[-0.7194672 -0.6945264  6.5258756],[-0.6210638],-9.894165745964395,[-0.4859448  -0.87398946  5.9118214 ]
2293,[-0.4859448  -0.87398946  5.9118214 ],[0.91731876],-7.814886802151793,[-0.23551413 -0.9718709   5.393927  ]
2294,[-0.23551413 -0.9718709   5.393927  ],[-1.6714673],-6.183069426981862,[-0.01703154 -0.999855    4.414304  ]
2295,[-0.01703154 -0.999855    4.414304  ],[-0.6615158],-4.470245155111077,[ 0.1605293 -0.9870311  3.565185 ]
2296,[ 0.1605293 -0.9870311  3.565185 ],[1.6941847],-3.2608106722377004,[ 0.30998653 -0.95074093  3.0790393 ]
2297,[ 0.30998653 -0.95074093  3.0790393 ],[1.0278587],-2.5256800814724243,[ 0.4270131  -0.90424544  2.5201626 ]
2298,[ 0.4270131  -0.90424544  2.5201626 ],[0.882934],-1.9119187435570386,[ 0.514057  -0.857756   1.9744185]
2299,[ 0.514057  -0.857756   1.9744185],[0.9566564],-1.4534789708789948,[ 0.5758455 -0.8175586  1.4746   ]
2300,[ 0.5758455 -0.8175586  1.4746   ],[1.2365448],-2.19431162734945,[ 0.11674687 -0.9931617   0.17411408]
2301,[ 0.11674687 -0.9931617   0.17411408],[-0.9315041],-2.1173831700849304,[ 0.08139941 -0.9966816  -0.71048284]
2302,[ 0.08139941 -0.9966816  -0.71048284],[0.09893508],-2.268522991497638,[ 0.00933175 -0.9999564  -1.4431537 ]
2303,[ 0.00933175 -0.9999564  -1.4431537 ],[-1.383158],-2.6483536044745657,[-0.11047191 -0.99387926 -2.4005947 ]
2304,[-0.11047191 -0.99387926 -2.4005947 ],[-1.2925482],-3.4053788885990737,[-0.27413696 -0.96169066 -3.3398864 ]
2305,[-0.27413696 -0.96169066 -3.3398864 ],[-0.8538206],-4.533122891579884,[-0.46811247 -0.8836689  -4.1892276 ]
2306,[-0.46811247 -0.8836689  -4.1892276 ],[-1.7610055],-5.993221561298508,[-0.6764709 -0.7364694 -5.11613  ]
2307,[-0.6764709 -0.7364694 -5.11613  ],[-1.5643022],-7.973394255682136,[-0.8614492 -0.5078438 -5.903127 ]
2308,[-0.8614492 -0.5078438 -5.903127 ],[1.4853419],-10.29332327342837,[-0.9737531  -0.22760698 -6.0612087 ]
2309,[-0.9737531  -0.22760698 -6.0612087 ],[-0.04602395],-12.153415376587418,[-0.9966135   0.08222848 -6.2388177 ]
2310,[-0.9966135   0.08222848 -6.2388177 ],[-0.11709493],-13.251438831601568,[-0.9241251   0.38209012 -6.1947107 ]
2311,[-0.9241251   0.38209012 -6.1947107 ],[1.1124259],-11.398627996922752,[-0.77812517  0.6281092  -5.741279  ]
2312,[-0.77812517  0.6281092  -5.741279  ],[-1.0133841],-9.36102262835419,[-0.58149505  0.81354994 -5.422205  ]
2313,[-0.58149505  0.81354994 -5.422205  ],[1.4713905],-7.744260721351557,[-0.3811117  0.924529  -4.591334 ]
2314,[-0.3811117  0.924529  -4.591334 ],[1.9184117],-5.960353765834526,[-0.20893882  0.9779287  -3.6101754 ]
2315,[-0.20893882  0.9779287  -3.6101754 ],[1.189678],-4.477731850959698,[-0.07550393  0.99714553 -2.698277  ]
2316,[-0.07550393  0.99714553 -2.698277  ],[1.9530772],-3.442425789150514,[ 0.0072969   0.99997336 -1.6574564 ]
2317,[ 0.0072969   0.99997336 -1.6574564 ],[-0.10153631],-2.7192567251352115,[ 0.05340689  0.9985728  -0.9227068 ]
2318,[ 0.05340689  0.9985728  -0.9227068 ],[-1.9769871],-2.39144083183495,[ 0.07687265  0.9970409  -0.47032523]
2319,[ 0.07687265  0.9970409  -0.47032523],[0.54285884],-2.253996404351103,[0.05897012 0.9982597  0.35888427]
2320,[0.05897012 0.9982597  0.35888427],[0.54585963],-2.2986927226403484,[-4.685471e-04  9.999999e-01  1.189458e+00]
2321,[-4.685471e-04  9.999999e-01  1.189458e+00],[0.4820688],-2.6105867354786914,[-0.10088504  0.9948981   2.0117683 ]
2322,[-0.10088504  0.9948981   2.0117683 ],[1.2956021],-3.201493157331884,[-0.24611612  0.96924037  2.9522822 ]
2323,[-0.24611612  0.96924037  2.9522822 ],[0.8723029],-4.182819503682272,[-0.42519197  0.9051032   3.8100579 ]
2324,[-0.42519197  0.9051032   3.8100579 ],[0.09407956],-5.491643485907457,[-0.6165269   0.78733385  4.5029974 ]
2325,[-0.6165269   0.78733385  4.5029974 ],[-1.1948953],-7.024888201546596,[-0.78952646  0.61371654  4.9142632 ]
2326,[-0.78952646  0.61371654  4.9142632 ],[-1.43508],-8.571591719758533,[-0.919969   0.3919911  5.159289 ]
2327,[-0.919969   0.3919911  5.159289 ],[-0.8128283],-10.16349974040487,[-0.9907354   0.13580607  5.331358  ]
2328,[-0.9907354   0.13580607  5.331358  ],[-0.09678853],-11.87456950587535,[-0.99094063 -0.13430065  5.418694  ]
2329,[-0.99094063 -0.13430065  5.418694  ],[1.6337363],-11.980250838333898,[-0.9159774  -0.40122986  5.563029  ]
2330,[-0.9159774  -0.40122986  5.563029  ],[-1.7503734],-10.543779602646342,[-0.78824985 -0.6153553   4.999551  ]
2331,[-0.78824985 -0.6153553   4.999551  ],[-1.7052038],-8.64668960785468,[-0.6394994  -0.76879156  4.2822537 ]
2332,[-0.6394994  -0.76879156  4.2822537 ],[1.4100964],-6.964367261428687,[-0.4776591 -0.8785453  3.9171743]
2333,[-0.4776591 -0.8785453  3.9171743],[1.9226717],-5.817991864202476,[-0.3151882 -0.9490292  3.5466661]
2334,[-0.3151882 -0.9490292  3.5466661],[-0.5240701],-4.835746718865571,[-0.18182373 -0.98333114  2.7562838 ]
2335,[-0.18182373 -0.98333114  2.7562838 ],[0.10299852],-3.8349637221098165,[-0.08104005 -0.99671084  2.0342352 ]
2336,[-0.08104005 -0.99671084  2.0342352 ],[1.1834104],-3.1440690964714926,[-0.00791826 -0.99996865  1.4642136 ]
2337,[-0.00791826 -0.99996865  1.4642136 ],[-1.0401678],-2.7078141112609457,[ 0.01999092 -0.99980015  0.5582119 ]
2338,[ 0.01999092 -0.99980015  0.5582119 ],[-0.09794622],-2.436162937089772,[ 0.00967559 -0.9999532  -0.20633014]
2339,[ 0.00967559 -0.9999532  -0.20633014],[-0.5311443],-2.4416368078617543,[-0.04211014 -0.99911296 -1.0359666 ]
2340,[-0.04211014 -0.99911296 -1.0359666 ],[1.7049978],-2.711737151976796,[-0.11832234 -0.99297523 -1.5295517 ]
2341,[-0.11832234 -0.99297523 -1.5295517 ],[-1.6316229],-3.0906756007085887,[-0.2421212 -0.970246  -2.5190265]
2342,[-0.2421212 -0.970246  -2.5190265],[-1.2906508],-3.931703051198177,[-0.40462336 -0.9144834  -3.4403088 ]
2343,[-0.40462336 -0.9144834  -3.4403088 ],[-1.723639],-5.13615613647658,[-0.5938236  -0.80459523 -4.384717  ]
2344,[-0.5938236  -0.80459523 -4.384717  ],[-1.166995],-6.793016060961165,[-0.77956027 -0.6263272  -5.163213  ]
2345,[-0.77956027 -0.6263272  -5.163213  ],[-0.45754057],-8.741126767400276,[-0.924241  -0.3818096 -5.701589 ]
2346,[-0.924241  -0.3818096 -5.701589 ],[-0.70330673],-10.812922577950388,[-0.9962108  -0.08697127 -6.0934424 ]
2347,[-0.9962108  -0.08697127 -6.0934424 ],[-0.28665814],-13.043126041775476,[-0.9752379   0.22115847 -6.2016697 ]
2348,[-0.9752379   0.22115847 -6.2016697 ],[1.9809291],-12.368165035526728,[-0.8727761   0.48812076 -5.7386613 ]
2349,[-0.8727761   0.48812076 -5.7386613 ],[-1.1550571],-10.22017828600534,[-0.7058126  0.7083986 -5.5458293]
2350,[-0.7058126  0.7083986 -5.5458293],[1.465263],-5.683643446236416,[-0.7231173  -0.69072527  0.04159865]
2351,[-0.7231173  -0.69072527  0.04159865],[1.0539354],-5.661405815043054,[-0.73402   -0.6791279 -0.318355 ]
2352,[-0.73402   -0.6791279 -0.318355 ],[-0.46887904],-5.7464700769681905,[-0.76376384 -0.6454957  -0.8980328 ]
2353,[-0.76376384 -0.6454957  -0.8980328 ],[0.9186391],-6.03470211363331,[-0.80242157 -0.5967576  -1.2443587 ]
2354,[-0.80242157 -0.5967576  -1.2443587 ],[1.682951],-6.418371808188819,[-0.84325814 -0.5375088  -1.4394842 ]
2355,[-0.84325814 -0.5375088  -1.4394842 ],[-0.43062642],-6.83345272770046,[-0.8906064  -0.45477498 -1.9072098 ]
2356,[-0.8906064  -0.45477498 -1.9072098 ],[1.2466248],-7.491385692866213,[-0.93266875 -0.36073393 -2.0612974 ]
2357,[-0.93266875 -0.36073393 -2.0612974 ],[-1.3734109],-8.113747754399855,[-0.97082186 -0.23980182 -2.5378594 ]
2358,[-0.97082186 -0.23980182 -2.5378594 ],[0.45910862],-9.050983622488424,[-0.99398685 -0.10949948 -2.6488445 ]
2359,[-0.99398685 -0.10949948 -2.6488445 ],[-0.00991039],-9.893892708446767,[-0.99963814  0.02690005 -2.7324557 ]
2360,[-0.99963814  0.02690005 -2.7324557 ],[1.8384191],-10.451300942428484,[-0.9889602   0.14818147 -2.4365177 ]
2361,[-0.9889602   0.14818147 -2.4365177 ],[0.9644689],-9.551823812909422,[-0.9669622  0.2549198 -2.1807113]
2362,[-0.9669622  0.2549198 -2.1807113],[-0.49158454],-8.792255220216882,[-0.93556964  0.35314232 -2.0632591 ]
2363,[-0.93556964  0.35314232 -2.0632591 ],[1.6329206],-8.160467817520036,[-0.9053467   0.42467323 -1.5534643 ]
2364,[-0.9053467   0.42467323 -1.5534643 ],[-0.7335994],-7.5480276223886404,[-0.8747625   0.48455194 -1.3449993 ]
2365,[-0.8747625   0.48455194 -1.3449993 ],[-0.61140794],-7.1284108127161865,[-0.84751225  0.53077585 -1.0732965 ]
2366,[-0.84751225  0.53077585 -1.0732965 ],[-1.9210343],-6.786008265676226,[-0.82097244  0.5709678  -0.9633698 ]
2367,[-0.82097244  0.5709678  -0.9633698 ],[1.4494736],-6.515601167854584,[-0.81179875  0.5839373  -0.31772295]
2368,[-0.81179875  0.5839373  -0.31772295],[0.65029323],-6.350954008801007,[-0.81810886  0.5750634   0.217774  ]
2369,[-0.81810886  0.5750634   0.217774  ],[-1.3913349],-6.4020692515956075,[-0.8305716   0.5569119   0.44037133]
2370,[-0.8305716   0.5569119   0.44037133],[1.0428131],-6.527721844238621,[-0.8577399   0.51408386  1.0144773 ]
2371,[-0.8577399   0.51408386  1.0144773 ],[1.9407295],-6.87528342292091,[-0.8980932   0.43980518  1.6911495 ]
2372,[-0.8980932   0.43980518  1.6911495 ],[0.6984499],-7.502215556289424,[-0.93968326  0.34204584  2.1257708 ]
2373,[-0.93968326  0.34204584  2.1257708 ],[-1.0053797],-8.250954184223971,[-0.9719249   0.23529132  2.2314982 ]
2374,[-0.9719249   0.23529132  2.2314982 ],[1.8388463],-8.934987786653723,[-0.99466634  0.10314482  2.6837938 ]
2375,[-0.99466634  0.10314482  2.6837938 ],[1.1071638],-9.95254919638265,[-0.9990742  -0.04301947  2.927227  ]
