,s,a,r,s1
431,[ 0.616824   -0.78710115  0.2637737 ],[0.44313082],-0.8281624732645173,[ 0.6065365  -0.7950556  -0.26008254]
432,[ 0.6065365  -0.7950556  -0.26008254],[1.602972],-0.85407732297164,[ 0.5817679  -0.81335485 -0.6159285 ]
433,[ 0.5817679  -0.81335485 -0.6159285 ],[-1.1985034],-0.9416750673881231,[ 0.5232111  -0.85220313 -1.4057201 ]
434,[ 0.5232111  -0.85220313 -1.4057201 ],[0.18681796],-1.2384105400782213,[ 0.43476033 -0.9005462  -2.0168498 ]
435,[ 0.43476033 -0.9005462  -2.0168498 ],[-1.3089143],-7.028080222513314,[-0.90495265 -0.42551225 -1.1695778 ]
436,[-0.90495265 -0.42551225 -1.1695778 ],[-1.6632535],-7.440711805922926,[-0.93847185 -0.34535578 -1.7382001 ]
437,[-0.93847185 -0.34535578 -1.7382001 ],[0.04533362],-8.080516448151844,[-0.96814156 -0.2504035  -1.9904169 ]
438,[-0.96814156 -0.2504035  -1.9904169 ],[1.670323],-8.742373006743875,[-0.9877456  -0.15607278 -1.9276711 ]
439,[-0.9877456  -0.15607278 -1.9276711 ],[1.4383104],-9.283164135229956,[-0.99787104 -0.06521818 -1.8289791 ]
440,[-0.99787104 -0.06521818 -1.8289791 ],[1.54817],-9.6538923118179,[-0.99999815 -0.00191993  0.8463589 ]
441,[-0.99999815 -0.00191993  0.8463589 ],[0.5501214],-9.929479769476638,[-0.9988342  -0.04827302  0.9274371 ]
442,[-0.9988342  -0.04827302  0.9274371 ],[-1.4856051],-9.656731226912346,[-0.9966635  -0.08162047  0.6683916 ]
443,[-0.9966635  -0.08162047  0.6683916 ],[0.22954114],-9.407600894863634,[-0.9935327  -0.11354633  0.6416074 ]
444,[-0.9935327  -0.11354633  0.6416074 ],[-1.3096348],-9.210459517138215,[-0.991328   -0.13141067  0.36000246]
445,[-0.991328   -0.13141067  0.36000246],[0.36441544],-2.7130603545644965,[-0.08415536  0.9964526   0.3080764 ]
446,[-0.08415536  0.9964526   0.3080764 ],[-0.08208844],-2.748692767134251,[-0.13598749  0.99071056  1.0431026 ]
447,[-0.13598749  0.99071056  1.0431026 ],[-0.13597919],-3.0233787211300682,[-0.22281106  0.9748616   1.7657387 ]
448,[-0.22281106  0.9748616   1.7657387 ],[-0.14588515],-3.535601139929945,[-0.3414387   0.93990403  2.475002  ]
449,[-0.3414387   0.93990403  2.475002  ],[-0.4395704],-4.296252419845757,[-0.48306066  0.87558687  3.1139946 ]
450,[-0.48306066  0.87558687  3.1139946 ],[1.9007655],-4.462365488860037,[-0.49701148  0.86774397  0.00230493]
451,[-0.49701148  0.86774397  0.00230493],[-1.3004552],-4.373753976392305,[-0.51675266  0.8561347   0.45804462]
452,[-0.51675266  0.8561347   0.45804462],[-0.77729356],-4.4899461794802535,[-0.5582136   0.82969725  0.9835516 ]
453,[-0.5582136   0.82969725  0.9835516 ],[0.6276475],-4.775819314752687,[-0.62663656  0.77931166  1.6999717 ]
454,[-0.62663656  0.77931166  1.6999717 ],[0.20925449],-5.342655475411723,[-0.712477    0.70169544  2.3158436 ]
455,[-0.712477    0.70169544  2.3158436 ],[0.1393855],-2.364510857304265,[0.02562073 0.99967176 0.2961816 ]
456,[0.02562073 0.99967176 0.2961816 ],[0.9861962],-2.3973038912899614,[-0.03406312  0.9994197   1.1938648 ]
457,[-0.03406312  0.9994197   1.1938648 ],[1.7574333],-2.7212148766532707,[-0.1439204  0.9895893  2.2070446]
458,[-0.1439204  0.9895893  2.2070446],[0.80998737],-3.4297343443548383,[-0.29356945  0.95593774  3.0707347 ]
459,[-0.29356945  0.95593774  3.0707347 ],[-1.9936333],-4.439160921967438,[-0.45501655  0.89048296  3.488643  ]
460,[-0.45501655  0.89048296  3.488643  ],[-1.4897189],-0.0625930719033908,[ 0.9734052   0.22909035 -0.19644701]
461,[ 0.9734052   0.22909035 -0.19644701],[-1.3043611],-0.05898762539038097,[ 0.9758693   0.21835543 -0.22028342]
462,[ 0.9758693   0.21835543 -0.22028342],[0.18572089],-0.0533437081747135,[ 0.9761812   0.21695684 -0.02865872]
463,[ 0.9761812   0.21695684 -0.02865872],[-0.42934394],-0.048094397877968584,[0.97541964 0.22035544 0.06965733]
464,[0.97541964 0.22035544 0.06965733],[0.2612943],-0.04991692640913197,[0.972308   0.23370332 0.27411804]
465,[0.972308   0.23370332 0.27411804],[1.7445736],-3.4915957836264693,[-0.34263718  0.9394678   1.0584321 ]
466,[-0.34263718  0.9394678   1.0584321 ],[1.4649504],-3.802566744303787,[-0.43393996  0.9009418   1.9827756 ]
467,[-0.43393996  0.9009418   1.9827756 ],[-1.0305438],-4.47321900683399,[-0.54304266  0.8397051   2.5039003 ]
468,[-0.54304266  0.8397051   2.5039003 ],[-0.31617996],-5.227444696503516,[-0.66565335  0.7462611   3.0862522 ]
469,[-0.66565335  0.7462611   3.0862522 ],[1.1049346],-6.239877175896033,[-0.7949671  0.6066525  3.8116882]
470,[-0.7949671  0.6066525  3.8116882],[1.9851297],-9.737177567108702,[-0.9964253 -0.084479   1.0584664]
471,[-0.9964253 -0.084479   1.0584664],[-1.9317255],-9.461094200053987,[-0.99282694 -0.11956053  0.7053484 ]
472,[-0.99282694 -0.11956053  0.7053484 ],[0.02848009],-9.180697855562354,[-0.9886445  -0.15027332  0.61994994]
473,[-0.9886445  -0.15027332  0.61994994],[0.9499834],-8.983909428898352,[-0.98324174 -0.18230659  0.6497425 ]
474,[-0.98324174 -0.18230659  0.6497425 ],[-1.0918117],-8.794715562238848,[-0.9799085  -0.19944733  0.34924078]
475,[-0.9799085  -0.19944733  0.34924078],[-0.1919369],-0.6298230361772259,[ 0.7309915   0.6823866  -0.21475714]
476,[ 0.7309915   0.6823866  -0.21475714],[1.9216491],-0.5723396947150753,[0.71071196 0.7034831  0.5852802 ]
477,[0.71071196 0.7034831  0.5852802 ],[-1.1225842],-0.6443626249438484,[0.6767098  0.73624986 0.94450486]
478,[0.6767098  0.73624986 0.94450486],[-0.33863005],-0.7740994310878383,[0.6217614  0.78320676 1.4458978 ]
479,[0.6217614  0.78320676 1.4458978 ],[0.27776885],-1.018791310814095,[0.5373074  0.84338653 2.074968  ]
480,[0.5373074  0.84338653 2.074968  ],[-0.11933385],-1.521721660741007,[0.30739567 0.9515818  0.518938  ]
481,[0.30739567 0.9515818  0.518938  ],[-0.5592464],-1.6106653687546466,[0.25226292 0.9676587  1.1487374 ]
482,[0.25226292 0.9676587  1.1487374 ],[-1.0005068],-1.8642330882448774,[0.16799739 0.98578745 1.7244054 ]
483,[0.16799739 0.98578745 1.7244054 ],[-1.9361498],-2.2667058413093493,[0.06009543 0.9981926  2.1733236 ]
484,[0.06009543 0.9981926  2.1733236 ],[-0.47497267],-2.754666840289419,[-0.08231121  0.99660665  2.850722  ]
485,[-0.08231121  0.99660665  2.850722  ],[0.24819848],-0.959493547418568,[ 0.52287215 -0.8524111  -1.100205  ]
486,[ 0.52287215 -0.8524111  -1.100205  ],[-0.9920651],-1.1636115721686968,[ 0.4401815 -0.8979088 -1.888323 ]
487,[ 0.4401815 -0.8979088 -1.888323 ],[-0.9245995],-1.600646317048994,[ 0.3153055 -0.9489902 -2.7004445]
488,[ 0.3153055 -0.9489902 -2.7004445],[0.57695436],-2.2921173731832423,[ 0.15388247 -0.98808914 -3.325644  ]
489,[ 0.15388247 -0.98808914 -3.325644  ],[-0.14315945],-3.111916943600618,[-0.04989216 -0.9987546  -4.088185  ]
490,[-0.04989216 -0.9987546  -4.088185  ],[1.3712523],-0.07207816790332706,[ 0.9946774  -0.10303789 -0.6547816 ]
491,[ 0.9946774  -0.10303789 -0.6547816 ],[-0.48862305],-0.05376723607648093,[ 0.98972315 -0.14299688 -0.80535346]
492,[ 0.98972315 -0.14299688 -0.80535346],[0.8551599],-0.08617973988273124,[ 0.9833558  -0.18169032 -0.78432715]
493,[ 0.9833558  -0.18169032 -0.78432715],[-0.44755125],-0.09509836574712367,[ 0.97318745 -0.23001345 -0.9877276 ]
494,[ 0.97318745 -0.23001345 -0.9877276 ],[0.16256443],-0.15145346189176428,[ 0.9585624  -0.28488278 -1.1358529 ]
495,[ 0.9585624  -0.28488278 -1.1358529 ],[1.2474399],-0.1633647392041253,[ 0.918145   -0.39624456 -0.1033943 ]
496,[ 0.918145   -0.39624456 -0.1033943 ],[-0.92828566],-0.1679242138047084,[ 0.90711683 -0.4208789  -0.53982055]
497,[ 0.90711683 -0.4208789  -0.53982055],[-1.5477167],-0.22025155575494762,[ 0.8828989  -0.46956307 -1.0876372 ]
498,[ 0.8828989  -0.46956307 -1.0876372 ],[-0.46822777],-0.3574360855545556,[ 0.84496427 -0.5348228  -1.5100437 ]
499,[ 0.84496427 -0.5348228  -1.5100437 ],[-1.9861463],-0.5504002382685571,[ 0.7808618 -0.6247038 -2.2090828]
