,s,a,r,s1
1227,[ 0.06363367  0.54803514 -0.12252027 -0.97325325],1,1.0,[ 0.07459436  0.74456894 -0.14198533 -1.301775  ]
1228,[ 0.07459436  0.74456894 -0.14198533 -1.301775  ],0,1.0,[ 0.08948575  0.55150497 -0.16802083 -1.0566968 ]
1229,[ 0.08948575  0.55150497 -0.16802083 -1.0566968 ],1,1.0,[ 0.10051584  0.74840635 -0.18915476 -1.3970556 ]
1230,[ 0.10051584  0.74840635 -0.18915476 -1.3970556 ],1,1.0,[ 0.11548397  0.9453094  -0.21709588 -1.7424226 ]
1231,[ 0.11548397  0.9453094  -0.21709588 -1.7424226 ],1,1.0,[ 0.03063034  0.22244863  0.02215842 -0.31467956]
1232,[ 0.03063034  0.22244863  0.02215842 -0.31467956],1,1.0,[ 0.03507931  0.41724804  0.01586483 -0.6002929 ]
1233,[ 0.03507931  0.41724804  0.01586483 -0.6002929 ],1,1.0,[ 0.04342427  0.61214453  0.00385897 -0.8879368 ]
1234,[ 0.04342427  0.61214453  0.00385897 -0.8879368 ],1,1.0,[ 0.05566716  0.80721384 -0.01389977 -1.179404  ]
1235,[ 0.05566716  0.80721384 -0.01389977 -1.179404  ],0,1.0,[ 0.07181144  0.6122751  -0.03748785 -0.8911106 ]
1236,[ 0.07181144  0.6122751  -0.03748785 -0.8911106 ],0,1.0,[ 0.08405694  0.41768128 -0.05531006 -0.6104438 ]
1237,[ 0.08405694  0.41768128 -0.05531006 -0.6104438 ],0,1.0,[ 0.09241056  0.22337428 -0.06751893 -0.33568183]
1238,[ 0.09241056  0.22337428 -0.06751893 -0.33568183],1,1.0,[ 0.09687805  0.41938892 -0.07423257 -0.64886934]
1239,[ 0.09687805  0.41938892 -0.07423257 -0.64886934],1,1.0,[ 0.10526583  0.6154622  -0.08720995 -0.9639736 ]
1240,[ 0.10526583  0.6154622  -0.08720995 -0.9639736 ],1,1.0,[ 0.11757507  0.8116407  -0.10648943 -1.2827302 ]
1241,[ 0.11757507  0.8116407  -0.10648943 -1.2827302 ],1,1.0,[ 0.13380788  1.0079454  -0.13214403 -1.6067681 ]
1242,[ 0.13380788  1.0079454  -0.13214403 -1.6067681 ],1,1.0,[ 0.1539668  1.2043592 -0.1642794 -1.9375575]
1243,[ 0.1539668  1.2043592 -0.1642794 -1.9375575],0,1.0,[ 0.17805398  1.0113298  -0.20303054 -1.699993  ]
1244,[ 0.17805398  1.0113298  -0.20303054 -1.699993  ],0,1.0,[ 0.19828057  0.8190438  -0.2370304  -1.47677   ]
1245,[ 0.19828057  0.8190438  -0.2370304  -1.47677   ],0,1.0,[ 0.00449783 -0.15742695  0.01875687  0.3102492 ]
1246,[ 0.00449783 -0.15742695  0.01875687  0.3102492 ],1,1.0,[0.00134929 0.03742281 0.02496186 0.02354018]
1247,[0.00134929 0.03742281 0.02496186 0.02354018],1,1.0,[ 0.00209775  0.23217806  0.02543266 -0.26116365]
1248,[ 0.00209775  0.23217806  0.02543266 -0.26116365],1,1.0,[ 0.00674131  0.4269279   0.02020939 -0.54571754]
1249,[ 0.00674131  0.4269279   0.02020939 -0.54571754],0,1.0,[ 0.01527987  0.23152791  0.00929504 -0.24673626]
1250,[ 0.01527987  0.23152791  0.00929504 -0.24673626],1,1.0,[ 0.01991043  0.42651588  0.00436031 -0.53647286]
1251,[ 0.01991043  0.42651588  0.00436031 -0.53647286],1,1.0,[ 0.02844075  0.62157625 -0.00636915 -0.82777876]
1252,[ 0.02844075  0.62157625 -0.00636915 -0.82777876],1,1.0,[ 0.04087227  0.8167847  -0.02292472 -1.122458  ]
1253,[ 0.04087227  0.8167847  -0.02292472 -1.122458  ],1,1.0,[ 0.05720796  1.0121996  -0.04537388 -1.4222426 ]
1254,[ 0.05720796  1.0121996  -0.04537388 -1.4222426 ],0,1.0,[ 0.07745196  0.8176673  -0.07381874 -1.1440798 ]
1255,[ 0.07745196  0.8176673  -0.07381874 -1.1440798 ],1,1.0,[ 0.09380531  1.0136719  -0.09670033 -1.458969  ]
1256,[ 0.09380531  1.0136719  -0.09670033 -1.458969  ],1,1.0,[ 0.11407874  1.2098377  -0.1258797  -1.7802286 ]
1257,[ 0.11407874  1.2098377  -0.1258797  -1.7802286 ],0,1.0,[ 0.13827549  1.016337   -0.16148429 -1.5291852 ]
1258,[ 0.13827549  1.016337   -0.16148429 -1.5291852 ],0,1.0,[ 0.15860224  0.82348895 -0.19206798 -1.2909468 ]
1259,[ 0.15860224  0.82348895 -0.19206798 -1.2909468 ],0,1.0,[ 0.17507201  0.63125646 -0.21788692 -1.0640218 ]
1260,[ 0.17507201  0.63125646 -0.21788692 -1.0640218 ],0,1.0,[ 0.00441049 -0.1772359  -0.04834982  0.2581027 ]
1261,[ 0.00441049 -0.1772359  -0.04834982  0.2581027 ],1,1.0,[ 0.00086578  0.01854178 -0.04318777 -0.04942994]
1262,[ 0.00086578  0.01854178 -0.04318777 -0.04942994],1,1.0,[ 0.00123661  0.21425554 -0.04417637 -0.3554201 ]
1263,[ 0.00123661  0.21425554 -0.04417637 -0.3554201 ],0,1.0,[ 0.00552172  0.01978862 -0.05128477 -0.07698795]
1264,[ 0.00552172  0.01978862 -0.05128477 -0.07698795],0,1.0,[ 0.00591749 -0.17456204 -0.05282453  0.19908364]
1265,[ 0.00591749 -0.17456204 -0.05282453  0.19908364],1,1.0,[ 0.00242625  0.02127409 -0.04884286 -0.10978398]
1266,[ 0.00242625  0.02127409 -0.04884286 -0.10978398],1,1.0,[ 0.00285174  0.21706069 -0.05103854 -0.41746774]
1267,[ 0.00285174  0.21706069 -0.05103854 -0.41746774],0,1.0,[ 0.00719295  0.02269777 -0.05938789 -0.14130183]
1268,[ 0.00719295  0.02269777 -0.05938789 -0.14130183],0,1.0,[ 0.0076469  -0.17152557 -0.06221393  0.1320698 ]
1269,[ 0.0076469  -0.17152557 -0.06221393  0.1320698 ],1,1.0,[ 0.00421639  0.02442984 -0.05957253 -0.17957374]
1270,[ 0.00421639  0.02442984 -0.05957253 -0.17957374],0,1.0,[ 0.00470499 -0.16979127 -0.06316401  0.09373716]
1271,[ 0.00470499 -0.16979127 -0.06316401  0.09373716],0,1.0,[ 0.00130916 -0.3639537  -0.06128927  0.36584213]
1272,[ 0.00130916 -0.3639537  -0.06128927  0.36584213],0,1.0,[-0.00596991 -0.55815357 -0.05397242  0.63858724]
1273,[-0.00596991 -0.55815357 -0.05397242  0.63858724],1,1.0,[-0.01713298 -0.36232224 -0.04120068  0.32940778]
1274,[-0.01713298 -0.36232224 -0.04120068  0.32940778],1,1.0,[-0.02437943 -0.16663873 -0.03461252  0.02402203]
1275,[-0.02437943 -0.16663873 -0.03461252  0.02402203],0,1.0,[-0.0277122  -0.36124766 -0.03413208  0.30558652]
1276,[-0.0277122  -0.36124766 -0.03413208  0.30558652],1,1.0,[-0.03493715 -0.16565634 -0.02802035  0.00233757]
1277,[-0.03493715 -0.16565634 -0.02802035  0.00233757],0,1.0,[-0.03825028 -0.36036548 -0.0279736   0.2860497 ]
1278,[-0.03825028 -0.36036548 -0.0279736   0.2860497 ],0,1.0,[-0.04545759 -0.55507755 -0.02225261  0.56978035]
1279,[-0.04545759 -0.55507755 -0.02225261  0.56978035],1,1.0,[-0.05655914 -0.35965067 -0.010857    0.27017093]
1280,[-0.05655914 -0.35965067 -0.010857    0.27017093],0,1.0,[-0.06375215 -0.55461603 -0.00545358  0.55940986]
1281,[-0.06375215 -0.55461603 -0.00545358  0.55940986],1,1.0,[-0.07484447 -0.35941797  0.00573462  0.26501372]
1282,[-0.07484447 -0.35941797  0.00573462  0.26501372],0,1.0,[-0.08203284 -0.5546213   0.01103489  0.55949986]
1283,[-0.08203284 -0.5546213   0.01103489  0.55949986],1,1.0,[-0.09312526 -0.35965595  0.02222489  0.27031386]
1284,[-0.09312526 -0.35965595  0.02222489  0.27031386],1,1.0,[-0.10031838 -0.16485809  0.02763117 -0.01527719]
1285,[-0.10031838 -0.16485809  0.02763117 -0.01527719],1,1.0,[-0.10361554  0.02985693  0.02732562 -0.2991157 ]
1286,[-0.10361554  0.02985693  0.02732562 -0.2991157 ],1,1.0,[-0.1030184   0.22457893  0.02134331 -0.5830569 ]
1287,[-0.1030184   0.22457893  0.02134331 -0.5830569 ],0,1.0,[-0.09852682  0.02916457  0.00968217 -0.28372768]
1288,[-0.09852682  0.02916457  0.00968217 -0.28372768],1,1.0,[-0.09794353  0.2241471   0.00400762 -0.57334125]
1289,[-0.09794353  0.2241471   0.00400762 -0.57334125],0,1.0,[-0.09346059  0.02896919 -0.00745921 -0.2793985 ]
1290,[-0.09346059  0.02896919 -0.00745921 -0.2793985 ],0,1.0,[-0.0928812  -0.16604556 -0.01304718  0.0109225 ]
1291,[-0.0928812  -0.16604556 -0.01304718  0.0109225 ],1,1.0,[-0.09620212  0.02926105 -0.01282873 -0.28584823]
1292,[-0.09620212  0.02926105 -0.01282873 -0.28584823],1,1.0,[-0.0956169   0.22456358 -0.01854569 -0.5825495 ]
1293,[-0.0956169   0.22456358 -0.01854569 -0.5825495 ],0,1.0,[-0.09112562  0.02970631 -0.03019668 -0.29576597]
1294,[-0.09112562  0.02970631 -0.03019668 -0.29576597],1,1.0,[-0.0905315   0.22524545 -0.036112   -0.5978174 ]
1295,[-0.0905315   0.22524545 -0.036112   -0.5978174 ],1,1.0,[-0.08602659  0.42085359 -0.04806835 -0.901653  ]
1296,[-0.08602659  0.42085359 -0.04806835 -0.901653  ],0,1.0,[-0.07760952  0.2264147  -0.06610141 -0.62445813]
1297,[-0.07760952  0.2264147  -0.06610141 -0.62445813],1,1.0,[-0.07308123  0.4223942  -0.07859057 -0.9372051 ]
1298,[-0.07308123  0.4223942  -0.07859057 -0.9372051 ],0,1.0,[-0.06463334  0.22841491 -0.09733468 -0.6702161 ]
1299,[-0.06463334  0.22841491 -0.09733468 -0.6702161 ],0,1.0,[-0.06006504  0.0347713  -0.110739   -0.4096968 ]
1300,[-0.06006504  0.0347713  -0.110739   -0.4096968 ],0,1.0,[-0.02922313 -0.16401666  0.04007128  0.28987095]
1301,[-0.02922313 -0.16401666  0.04007128  0.28987095],1,1.0,[-0.03250346  0.03051165  0.0458687   0.0100905 ]
1302,[-0.03250346  0.03051165  0.0458687   0.0100905 ],0,1.0,[-0.03189323 -0.16523708  0.04607051  0.31688544]
1303,[-0.03189323 -0.16523708  0.04607051  0.31688544],0,1.0,[-0.03519797 -0.36098394  0.05240822  0.6237341 ]
1304,[-0.03519797 -0.36098394  0.05240822  0.6237341 ],0,1.0,[-0.04241765 -0.5567969   0.0648829   0.93245125]
1305,[-0.04241765 -0.5567969   0.0648829   0.93245125],1,1.0,[-0.05355359 -0.3626076   0.08353192  0.6608424 ]
1306,[-0.05355359 -0.3626076   0.08353192  0.6608424 ],0,1.0,[-0.06080574 -0.55878645  0.09674878  0.9786145 ]
1307,[-0.06080574 -0.55878645  0.09674878  0.9786145 ],0,1.0,[-0.07198147 -0.75506306  0.11632106  1.3000523 ]
1308,[-0.07198147 -0.75506306  0.11632106  1.3000523 ],1,1.0,[-0.08708273 -0.5615936   0.14232211  1.0459306 ]
1309,[-0.08708273 -0.5615936   0.14232211  1.0459306 ],1,1.0,[-0.09831461 -0.368618    0.16324072  0.8010955 ]
1310,[-0.09831461 -0.368618    0.16324072  0.8010955 ],0,1.0,[-0.10568696 -0.56555736  0.17926264  1.1403571 ]
1311,[-0.10568696 -0.56555736  0.17926264  1.1403571 ],0,1.0,[-0.11699811 -0.7625111   0.20206977  1.483475  ]
1312,[-0.11699811 -0.7625111   0.20206977  1.483475  ],0,1.0,[-0.13224833 -0.9594415   0.23173928  1.8318653 ]
1313,[-0.13224833 -0.9594415   0.23173928  1.8318653 ],0,1.0,[-0.01025487 -0.16994022  0.0030755   0.31158298]
1314,[-0.01025487 -0.16994022  0.0030755   0.31158298],0,1.0,[-0.01365367 -0.36510584  0.00930716  0.60523427]
1315,[-0.01365367 -0.36510584  0.00930716  0.60523427],1,1.0,[-0.02095579 -0.17011528  0.02141185  0.31549734]
1316,[-0.02095579 -0.17011528  0.02141185  0.31549734],0,1.0,[-0.0243581 -0.3655356  0.0277218  0.6148552]
1317,[-0.0243581 -0.3655356  0.0277218  0.6148552],0,1.0,[-0.03166881 -0.56103367  0.0400189   0.9161388 ]
1318,[-0.03166881 -0.56103367  0.0400189   0.9161388 ],1,1.0,[-0.04288948 -0.36647508  0.05834168  0.636297  ]
1319,[-0.04288948 -0.36647508  0.05834168  0.636297  ],1,1.0,[-0.05021898 -0.17221323  0.07106762  0.36254275]
1320,[-0.05021898 -0.17221323  0.07106762  0.36254275],1,1.0,[-0.05366325  0.02183046  0.07831847  0.09308823]
1321,[-0.05366325  0.02183046  0.07831847  0.09308823],0,1.0,[-0.05322664 -0.17432159  0.08018024  0.4094165 ]
1322,[-0.05322664 -0.17432159  0.08018024  0.4094165 ],0,1.0,[-0.05671307 -0.37048334  0.08836856  0.72626156]
1323,[-0.05671307 -0.37048334  0.08836856  0.72626156],1,1.0,[-0.06412274 -0.17668717  0.1028938   0.46264812]
1324,[-0.06412274 -0.17668717  0.1028938   0.46264812],1,1.0,[-0.06765648  0.01684158  0.11214676  0.20408775]
1325,[-0.06765648  0.01684158  0.11214676  0.20408775],0,1.0,[-0.06731965 -0.17969061  0.11622851  0.52993625]
1326,[-0.06731965 -0.17969061  0.11622851  0.52993625],0,1.0,[-0.07091346 -0.3762393   0.12682724  0.8568644 ]
1327,[-0.07091346 -0.3762393   0.12682724  0.8568644 ],0,1.0,[-0.07843824 -0.5728399   0.14396453  1.1865841 ]
1328,[-0.07843824 -0.5728399   0.14396453  1.1865841 ],0,1.0,[-0.08989505 -0.7695049   0.16769621  1.5207093 ]
1329,[-0.08989505 -0.7695049   0.16769621  1.5207093 ],1,1.0,[-0.10528515 -0.57675946  0.1981104   1.2847189 ]
1330,[-0.10528515 -0.57675946  0.1981104   1.2847189 ],0,1.0,[-0.11682034 -0.7737735   0.22380477  1.6323237 ]
1331,[-0.11682034 -0.7737735   0.22380477  1.6323237 ],1,1.0,[ 0.02748008  0.16960762  0.038105   -0.2959326 ]
1332,[ 0.02748008  0.16960762  0.038105   -0.2959326 ],0,1.0,[ 0.03087223 -0.02603625  0.03218635  0.00852036]
1333,[ 0.03087223 -0.02603625  0.03218635  0.00852036],1,1.0,[ 0.0303515   0.16860968  0.03235676 -0.27383614]
1334,[ 0.0303515   0.16860968  0.03235676 -0.27383614],1,1.0,[ 0.0337237   0.36325535  0.02688003 -0.55614066]
1335,[ 0.0337237   0.36325535  0.02688003 -0.55614066],0,1.0,[ 0.0409888   0.16776654  0.01575722 -0.25511155]
1336,[ 0.0409888   0.16776654  0.01575722 -0.25511155],1,1.0,[ 0.04434413  0.36266002  0.01065499 -0.542783  ]
1337,[ 0.04434413  0.36266002  0.01065499 -0.542783  ],1,1.0,[ 5.1597334e-02  5.5763060e-01 -2.0067123e-04 -8.3208984e-01]
1338,[ 5.1597334e-02  5.5763060e-01 -2.0067123e-04 -8.3208984e-01],0,1.0,[ 0.06274994  0.3625114  -0.01684247 -0.53947   ]
1339,[ 0.06274994  0.3625114  -0.01684247 -0.53947   ],1,1.0,[ 0.07000017  0.55786604 -0.02763187 -0.8374118 ]
1340,[ 0.07000017  0.55786604 -0.02763187 -0.8374118 ],1,1.0,[ 0.0811575   0.75335425 -0.04438011 -1.138655  ]
1341,[ 0.0811575   0.75335425 -0.04438011 -1.138655  ],1,1.0,[ 0.09622458  0.94902754 -0.0671532  -1.4449193 ]
1342,[ 0.09622458  0.94902754 -0.0671532  -1.4449193 ],1,1.0,[ 0.11520513  1.1449084  -0.09605159 -1.7578067 ]
1343,[ 0.11520513  1.1449084  -0.09605159 -1.7578067 ],1,1.0,[ 0.13810329  1.3409784  -0.13120772 -2.0787518 ]
1344,[ 0.13810329  1.3409784  -0.13120772 -2.0787518 ],0,1.0,[ 0.16492286  1.1474075  -0.17278276 -1.8293556 ]
1345,[ 0.16492286  1.1474075  -0.17278276 -1.8293556 ],0,1.0,[ 0.18787101  0.95457023 -0.20936987 -1.5949525 ]
1346,[ 0.18787101  0.95457023 -0.20936987 -1.5949525 ],0,1.0,[ 0.20696242  0.7624554  -0.24126892 -1.3741792 ]
1347,[ 0.20696242  0.7624554  -0.24126892 -1.3741792 ],1,1.0,[ 0.01669392  0.20599999 -0.00918586 -0.27567184]
1348,[ 0.01669392  0.20599999 -0.00918586 -0.27567184],1,1.0,[ 0.02081392  0.4012518  -0.0146993  -0.57123774]
1349,[ 0.02081392  0.4012518  -0.0146993  -0.57123774],0,1.0,[ 0.02883896  0.206339   -0.02612405 -0.28322163]
1350,[ 0.02883896  0.206339   -0.02612405 -0.28322163],0,1.0,[ 0.03296574  0.01159922 -0.03178849  0.00110877]
1351,[ 0.03296574  0.01159922 -0.03178849  0.00110877],0,1.0,[ 0.03319772 -0.18305275 -0.03176631  0.283595  ]
1352,[ 0.03319772 -0.18305275 -0.03176631  0.283595  ],1,1.0,[ 0.02953667  0.01250754 -0.02609441 -0.01893519]
1353,[ 0.02953667  0.01250754 -0.02609441 -0.01893519],0,1.0,[ 0.02978682 -0.18223067 -0.02647311  0.26540178]
1354,[ 0.02978682 -0.18223067 -0.02647311  0.26540178],1,1.0,[ 0.0261422   0.01325894 -0.02116508 -0.03551206]
1355,[ 0.0261422   0.01325894 -0.02116508 -0.03551206],0,1.0,[ 0.02640738 -0.18155321 -0.02187532  0.25041863]
1356,[ 0.02640738 -0.18155321 -0.02187532  0.25041863],1,1.0,[ 0.02277632  0.01387419 -0.01686695 -0.04908314]
1357,[ 0.02277632  0.01387419 -0.01686695 -0.04908314],0,1.0,[ 0.0230538  -0.1810019  -0.01784861  0.23823075]
1358,[ 0.0230538  -0.1810019  -0.01784861  0.23823075],0,1.0,[ 0.01943376 -0.3758644  -0.01308399  0.5252307 ]
1359,[ 0.01943376 -0.3758644  -0.01308399  0.5252307 ],0,1.0,[ 0.01191648 -0.57079977 -0.00257938  0.8137622 ]
1360,[ 0.01191648 -0.57079977 -0.00257938  0.8137622 ],0,1.0,[ 5.0048134e-04 -7.6588631e-01  1.3695863e-02  1.1056327e+00]
1361,[ 5.0048134e-04 -7.6588631e-01  1.3695863e-02  1.1056327e+00],0,1.0,[-0.01481725 -0.96118563  0.03580852  1.4025806 ]
1362,[-0.01481725 -0.96118563  0.03580852  1.4025806 ],0,1.0,[-0.03404096 -1.1567336   0.06386013  1.70624   ]
1363,[-0.03404096 -1.1567336   0.06386013  1.70624   ],0,1.0,[-0.05717563 -1.3525294   0.09798493  2.0180972 ]
1364,[-0.05717563 -1.3525294   0.09798493  2.0180972 ],0,1.0,[-0.08422622 -1.5485216   0.13834688  2.3394368 ]
1365,[-0.08422622 -1.5485216   0.13834688  2.3394368 ],0,1.0,[-0.11519665 -1.7445933   0.18513562  2.6712785 ]
1366,[-0.11519665 -1.7445933   0.18513562  2.6712785 ],0,1.0,[-0.15008852 -1.9405427   0.23856118  3.0142994 ]
1367,[-0.15008852 -1.9405427   0.23856118  3.0142994 ],0,1.0,[-0.04490417 -0.20715496  0.02930941  0.33617878]
1368,[-0.04490417 -0.20715496  0.02930941  0.33617878],1,1.0,[-0.04904727 -0.01246211  0.03603298  0.05288067]
1369,[-0.04904727 -0.01246211  0.03603298  0.05288067],1,1.0,[-0.04929651  0.18212514  0.0370906  -0.22821933]
1370,[-0.04929651  0.18212514  0.0370906  -0.22821933],1,1.0,[-0.04565401  0.37669796  0.03252621 -0.5089757 ]
1371,[-0.04565401  0.37669796  0.03252621 -0.5089757 ],1,1.0,[-0.03812005  0.57134694  0.0223467  -0.79123366]
1372,[-0.03812005  0.57134694  0.0223467  -0.79123366],1,1.0,[-0.02669311  0.766155    0.00652202 -1.0768034 ]
1373,[-0.02669311  0.766155    0.00652202 -1.0768034 ],0,1.0,[-0.01137001  0.5709475  -0.01501405 -0.782081  ]
1374,[-0.01137001  0.5709475  -0.01501405 -0.782081  ],0,1.0,[ 4.8940019e-05  3.7603512e-01 -3.0655667e-02 -4.9415931e-01]
1375,[ 4.8940019e-05  3.7603512e-01 -3.0655667e-02 -4.9415931e-01],1,1.0,[ 0.00756964  0.5715757  -0.04053885 -0.79634374]
1376,[ 0.00756964  0.5715757  -0.04053885 -0.79634374],1,1.0,[ 0.01900116  0.7672298  -0.05646573 -1.101499  ]
1377,[ 0.01900116  0.7672298  -0.05646573 -1.101499  ],1,1.0,[ 0.03434575  0.9630474  -0.0784957  -1.4113493 ]
1378,[ 0.03434575  0.9630474  -0.0784957  -1.4113493 ],0,1.0,[ 0.0536067   0.7689815  -0.10672269 -1.1442008 ]
1379,[ 0.0536067   0.7689815  -0.10672269 -1.1442008 ],0,1.0,[ 0.06898633  0.57540315 -0.12960671 -0.8868023 ]
1380,[ 0.06898633  0.57540315 -0.12960671 -0.8868023 ],0,1.0,[ 0.0804944   0.38225615 -0.14734276 -0.6375095 ]
1381,[ 0.0804944   0.38225615 -0.14734276 -0.6375095 ],1,1.0,[ 0.08813952  0.57909214 -0.16009295 -0.9727265 ]
1382,[ 0.08813952  0.57909214 -0.16009295 -0.9727265 ],0,1.0,[ 0.09972136  0.38643816 -0.17954747 -0.73430747]
1383,[ 0.09972136  0.38643816 -0.17954747 -0.73430747],0,1.0,[ 0.10745012  0.19419089 -0.19423363 -0.503076  ]
1384,[ 0.10745012  0.19419089 -0.19423363 -0.503076  ],1,1.0,[ 0.11133394  0.39144355 -0.20429514 -0.85013753]
1385,[ 0.11133394  0.39144355 -0.20429514 -0.85013753],1,1.0,[ 0.11916281  0.58867747 -0.2212979  -1.1994818 ]
1386,[ 0.11916281  0.58867747 -0.2212979  -1.1994818 ],0,1.0,[ 0.04189998 -0.22562298  0.01350858  0.31406587]
1387,[ 0.04189998 -0.22562298  0.01350858  0.31406587],1,1.0,[ 0.03738751 -0.03069604  0.0197899   0.02567356]
1388,[ 0.03738751 -0.03069604  0.0197899   0.02567356],1,1.0,[ 0.03677359  0.1641366   0.02030337 -0.26070032]
1389,[ 0.03677359  0.1641366   0.02030337 -0.26070032],1,1.0,[ 0.04005633  0.35896292  0.01508936 -0.5469108 ]
1390,[ 0.04005633  0.35896292  0.01508936 -0.5469108 ],1,1.0,[ 0.04723559  0.55386966  0.00415115 -0.8348015 ]
1391,[ 0.04723559  0.55386966  0.00415115 -0.8348015 ],0,1.0,[ 0.05831298  0.35869125 -0.01254488 -0.54081595]
1392,[ 0.05831298  0.35869125 -0.01254488 -0.54081595],1,1.0,[ 0.0654868   0.55398726 -0.0233612  -0.83742505]
1393,[ 0.0654868   0.55398726 -0.0233612  -0.83742505],1,1.0,[ 0.07656655  0.74942034 -0.04010971 -1.1373622 ]
1394,[ 0.07656655  0.74942034 -0.04010971 -1.1373622 ],0,1.0,[ 0.09155495  0.5548453  -0.06285695 -0.8575235 ]
1395,[ 0.09155495  0.5548453  -0.06285695 -0.8575235 ],0,1.0,[ 0.10265186  0.36063343 -0.08000742 -0.5852488 ]
1396,[ 0.10265186  0.36063343 -0.08000742 -0.5852488 ],1,1.0,[ 0.10986453  0.55677956 -0.09171239 -0.9020239 ]
1397,[ 0.10986453  0.55677956 -0.09171239 -0.9020239 ],1,1.0,[ 0.12100012  0.7530163  -0.10975287 -1.2220676 ]
1398,[ 0.12100012  0.7530163  -0.10975287 -1.2220676 ],0,1.0,[ 0.13606045  0.55946606 -0.13419423 -0.9656917 ]
1399,[ 0.13606045  0.55946606 -0.13419423 -0.9656917 ],1,1.0,[ 0.14724977  0.75611025 -0.15350805 -1.2973409 ]
1400,[ 0.14724977  0.75611025 -0.15350805 -1.2973409 ],1,1.0,[ 0.02654942  0.19299573  0.01596416 -0.3225708 ]
1401,[ 0.02654942  0.19299573  0.01596416 -0.3225708 ],1,1.0,[ 0.03040933  0.38788676  0.00951274 -0.61017686]
1402,[ 0.03040933  0.38788676  0.00951274 -0.61017686],0,1.0,[ 0.03816707  0.19263314 -0.00269079 -0.31451297]
1403,[ 0.03816707  0.19263314 -0.00269079 -0.31451297],1,1.0,[ 0.04201973  0.3877933  -0.00898105 -0.60804325]
1404,[ 0.04201973  0.3877933  -0.00898105 -0.60804325],1,1.0,[ 0.0497756   0.58303964 -0.02114192 -0.9035414 ]
1405,[ 0.0497756   0.58303964 -0.02114192 -0.9035414 ],1,1.0,[ 0.06143639  0.7784415  -0.03921274 -1.2027938 ]
1406,[ 0.06143639  0.7784415  -0.03921274 -1.2027938 ],1,1.0,[ 0.07700522  0.9740479  -0.06326862 -1.5075035 ]
1407,[ 0.07700522  0.9740479  -0.06326862 -1.5075035 ],0,1.0,[ 0.09648618  0.77974755 -0.0934187  -1.2352247 ]
1408,[ 0.09648618  0.77974755 -0.0934187  -1.2352247 ],1,1.0,[ 0.11208113  0.9759377  -0.11812319 -1.5556519 ]
1409,[ 0.11208113  0.9759377  -0.11812319 -1.5556519 ],1,1.0,[ 0.13159989  1.1722603  -0.14923623 -1.8827312 ]
1410,[ 0.13159989  1.1722603  -0.14923623 -1.8827312 ],1,1.0,[ 0.15504509  1.368659   -0.18689086 -2.2177675 ]
1411,[ 0.15504509  1.368659   -0.18689086 -2.2177675 ],0,1.0,[ 0.18241827  1.1757511  -0.2312462  -1.988071  ]
1412,[ 0.18241827  1.1757511  -0.2312462  -1.988071  ],1,1.0,[ 0.03014028  0.1729568   0.03736269 -0.23880218]
1413,[ 0.03014028  0.1729568   0.03736269 -0.23880218],0,1.0,[ 0.03359942 -0.02267844  0.03258665  0.06542794]
1414,[ 0.03359942 -0.02267844  0.03258665  0.06542794],0,1.0,[ 0.03314585 -0.21825208  0.03389521  0.36821142]
1415,[ 0.03314585 -0.21825208  0.03389521  0.36821142],1,1.0,[ 0.02878081 -0.02362773  0.04125943  0.08640588]
1416,[ 0.02878081 -0.02362773  0.04125943  0.08640588],1,1.0,[ 0.02830825  0.17087926  0.04298755 -0.19297947]
1417,[ 0.02830825  0.17087926  0.04298755 -0.19297947],1,1.0,[ 0.03172584  0.36536074  0.03912796 -0.47179776]
1418,[ 0.03172584  0.36536074  0.03912796 -0.47179776],0,1.0,[ 0.03903305  0.16970861  0.02969201 -0.1670435 ]
1419,[ 0.03903305  0.16970861  0.02969201 -0.1670435 ],0,1.0,[ 0.04242722 -0.0258255   0.02635114  0.13485655]
1420,[ 0.04242722 -0.0258255   0.02635114  0.13485655],0,1.0,[ 0.04191072 -0.22131479  0.02904827  0.43573502]
1421,[ 0.04191072 -0.22131479  0.02904827  0.43573502],0,1.0,[ 0.03748442 -0.41683567  0.03776297  0.7374316 ]
1422,[ 0.03748442 -0.41683567  0.03776297  0.7374316 ],0,1.0,[ 0.02914771 -0.6124582   0.0525116   1.0417559 ]
1423,[ 0.02914771 -0.6124582   0.0525116   1.0417559 ],0,1.0,[ 0.01689854 -0.80823684  0.07334672  1.3504504 ]
1424,[ 0.01689854 -0.80823684  0.07334672  1.3504504 ],0,1.0,[ 7.3380314e-04 -1.0041995e+00  1.0035572e-01  1.6651487e+00]
1425,[ 7.3380314e-04 -1.0041995e+00  1.0035572e-01  1.6651487e+00],0,1.0,[-0.01935019 -1.200336    0.13365869  1.9873283 ]
1426,[-0.01935019 -1.200336    0.13365869  1.9873283 ],0,1.0,[-0.04335691 -1.3965837   0.17340526  2.3182528 ]
1427,[-0.04335691 -1.3965837   0.17340526  2.3182528 ],0,1.0,[-0.07128858 -1.5928109   0.21977033  2.6589055 ]
1428,[-0.07128858 -1.5928109   0.21977033  2.6589055 ],1,1.0,[ 0.01605871  0.20516951 -0.04384922 -0.28461367]
1429,[ 0.01605871  0.20516951 -0.04384922 -0.28461367],0,1.0,[ 0.0201621   0.0106995  -0.04954149 -0.00607659]
