,s,a,r,s1
1203,[-0.96617335  0.2578934   1.3960965 ],[-0.8152656],-8.494301907149218,[-0.98247707  0.18638356  1.4672266 ]
1204,[-0.98247707  0.18638356  1.4672266 ],[0.69094193],-8.942534947096394,[-0.9948079   0.10177062  1.7106556 ]
1205,[-0.9948079   0.10177062  1.7106556 ],[-1.081922],-9.533249771789423,[-0.9997855   0.02071088  1.6246953 ]
1206,[-0.9997855   0.02071088  1.6246953 ],[1.1745334],-10.005236815357097,[-0.99754345 -0.07005064  1.8164084 ]
1207,[-0.99754345 -0.07005064  1.8164084 ],[1.8582059],-9.767404482335378,[-0.9852036  -0.17138779  2.0426013 ]
1208,[-0.9852036  -0.17138779  2.0426013 ],[-0.22931862],-9.234340898152336,[-0.9647719  -0.26308772  1.8796628 ]
1209,[-0.9647719  -0.26308772  1.8796628 ],[0.28250632],-8.621153618766295,[-0.9385272 -0.3452052  1.7247229]
1210,[-0.9385272 -0.3452052  1.7247229],[0.77857226],-8.077348485365416,[-0.9083028  -0.41831338  1.5826048 ]
1211,[-0.9083028  -0.41831338  1.5826048 ],[-0.13859047],-7.5946101266214345,[-0.8804472  -0.47414416  1.2480812 ]
1212,[-0.8804472  -0.47414416  1.2480812 ],[-0.9789124],-7.16651969229177,[-0.8621626  -0.50663173  0.7456362 ]
1213,[-0.8621626  -0.50663173  0.7456362 ],[-0.69076496],-6.869840463748594,[-0.8554507  -0.5178843   0.26204768]
1214,[-0.8554507  -0.5178843   0.26204768],[0.13021092],-6.75241868639339,[-0.85820484 -0.5133074  -0.10683391]
1215,[-0.85820484 -0.5133074  -0.10683391],[-1.8170923],-6.777753620983625,[-0.8771914  -0.48014086 -0.7643783 ]
1216,[-0.8771914  -0.48014086 -0.7643783 ],[-1.5609685],-7.0345690921388195,[-0.9077598  -0.41949037 -1.3586292 ]
1217,[-0.9077598  -0.41949037 -1.3586292 ],[-1.8034663],-7.524943291615503,[-0.94418144 -0.3294259  -1.943767  ]
1218,[-0.94418144 -0.3294259  -1.943767  ],[-1.7845181],-8.254066407957993,[-0.9774498  -0.21116804 -2.4585142 ]
1219,[-0.9774498  -0.21116804 -2.4585142 ],[1.754577],-9.185511113960924,[-0.99548286 -0.09494139 -2.3537035 ]
1220,[-0.99548286 -0.09494139 -2.3537035 ],[-1.3732408],-9.83708913985593,[-0.9993354   0.03645211 -2.6308959 ]
1221,[-0.9993354   0.03645211 -2.6308959 ],[0.29325214],-10.334094892998557,[-0.9865104   0.16369855 -2.559569  ]
1222,[-0.9865104   0.16369855 -2.559569  ],[-0.93101543],-9.519452161524164,[-0.95730627  0.28907552 -2.5764472 ]
1223,[-0.95730627  0.28907552 -2.5764472 ],[-0.9825637],-8.77776674974017,[-0.9136539   0.40649292 -2.5070252 ]
1224,[-0.9136539   0.40649292 -2.5070252 ],[1.2039542],-8.044589322900428,[-0.86797297  0.49661142 -2.0215623 ]
1225,[-0.86797297  0.49661142 -2.0215623 ],[1.6022947],-7.28561040478587,[-0.83086926  0.55646765 -1.4087596 ]
1226,[-0.83086926  0.55646765 -1.4087596 ],[-1.0850214],-6.709607770370405,[-0.7973913   0.60346264 -1.154162  ]
1227,[-0.7973913   0.60346264 -1.154162  ],[1.8106824],-6.355307617335543,[-0.7842347   0.62046427 -0.4299627 ]
1228,[-0.7842347   0.62046427 -0.4299627 ],[0.2890431],-6.1306303378809375,[-0.78667146  0.61737186  0.07874196]
1229,[-0.78667146  0.61737186  0.07874196],[-0.2291561],-6.1322150873927495,[-0.80207926  0.59721756  0.5073975 ]
1230,[-0.80207926  0.59721756  0.5073975 ],[1.3389606],-6.285365719314811,[-0.83524406  0.54987943  1.1561548 ]
1231,[-0.83524406  0.54987943  1.1561548 ],[1.6244339],-6.686697209931867,[-0.88157475  0.47204444  1.8122294 ]
1232,[-0.88157475  0.47204444  1.8122294 ],[1.1756858],-7.352216311827704,[-0.9306988  0.3657864  2.3426156]
1233,[-0.9306988  0.3657864  2.3426156],[0.83824694],-8.206413021917085,[-0.97196615  0.23512095  2.7426925 ]
1234,[-0.97196615  0.23512095  2.7426925 ],[-1.5341012],-9.189255668989555,[-0.99471074  0.10271563  2.6889179 ]
1235,[-0.99471074  0.10271563  2.6889179 ],[0.6550144],-9.957127640983048,[-0.9991875  -0.04030232  2.8642068 ]
1236,[-0.9991875  -0.04030232  2.8642068 ],[-1.8914407],-10.44187964490438,[-0.9859502  -0.16703972  2.550264  ]
1237,[-0.9859502  -0.16703972  2.550264  ],[-1.5999002],-9.496229842331434,[-0.9618593  -0.27354473  2.1849992 ]
1238,[-0.9618593  -0.27354473  2.1849992 ],[-0.9440487],-8.68376677665911,[-0.9326928 -0.3606718  1.8382332]
1239,[-0.9326928 -0.3606718  1.8382332],[-1.3480825],-8.027063754777288,[-0.9059137 -0.4234624  1.365517 ]
1240,[-0.9059137 -0.4234624  1.365517 ],[0.01806347],-7.499857980146148,[-0.8824291  -0.47044536  1.0506299 ]
1241,[-0.8824291  -0.47044536  1.0506299 ],[-0.62015307],-7.142795574733946,[-0.86780226 -0.49690968  0.6047728 ]
1242,[-0.86780226 -0.49690968  0.6047728 ],[-0.62541765],-6.909535735250208,[-0.86434597 -0.5028976   0.13827792]
1243,[-0.86434597 -0.5028976   0.13827792],[-1.1635455],-6.839632922065999,[-0.8745561  -0.4849243  -0.41342714]
1244,[-0.8745561  -0.4849243  -0.41342714],[-1.6634817],-6.964750190415556,[-0.89828545 -0.43941242 -1.0266426 ]
1245,[-0.89828545 -0.43941242 -1.0266426 ],[-1.1454471],-7.324790133948498,[-0.92920387 -0.36956748 -1.528019  ]
1246,[-0.92920387 -0.36956748 -1.528019  ],[0.7404872],-7.868473154059458,[-0.9571395  -0.28962728 -1.6941215 ]
1247,[-0.9571395  -0.28962728 -1.6941215 ],[1.0383065],-8.397792698077701,[-0.9788451  -0.20460252 -1.755596  ]
1248,[-0.9788451  -0.20460252 -1.755596  ],[-0.65334475],-8.926004508341736,[-0.9944184 -0.1055084 -2.0070496]
1249,[-0.9944184 -0.1055084 -2.0070496],[-0.6019681],-9.619800159988678,[-0.9999951   0.00311866 -2.1764762 ]
1250,[-0.9999951   0.00311866 -2.1764762 ],[-1.135002],-10.325012047571777,[-0.9927681   0.12004781 -2.3443875 ]
1251,[-0.9927681   0.12004781 -2.3443875 ],[0.41777375],-9.677769246040127,[-0.97368413  0.22790188 -2.1916854 ]
1252,[-0.97368413  0.22790188 -2.1916854 ],[-1.9989661],-8.96216858629023,[-0.94075286  0.3390929  -2.320604  ]
1253,[-0.94075286  0.3390929  -2.320604  ],[0.15324275],-8.354147582097134,[-0.90126437  0.4332696  -2.043298  ]
1254,[-0.90126437  0.4332696  -2.043298  ],[-1.9233196],-7.67601469057393,[-0.85332865  0.5213734  -2.0068436 ]
1255,[-0.85332865  0.5213734  -2.0068436 ],[1.1235132],-7.128343502778426,[-0.81339943  0.5817055  -1.4472866 ]
1256,[-0.81339943  0.5817055  -1.4472866 ],[1.4430379],-6.565821201989426,[-0.78965396  0.61355245 -0.79455185]
1257,[-0.78965396  0.61355245 -0.79455185],[-1.6892174],-6.221549834639134,[-0.77128416  0.63649094 -0.5877701 ]
1258,[-0.77128416  0.63649094 -0.5877701 ],[-1.47978],-6.047337741067977,[-0.7606007  0.64922   -0.3323689]
1259,[-0.7606007  0.64922   -0.3323689],[0.6498524],-5.940860703289814,[-0.76872104  0.63958424  0.25202394]
1260,[-0.76872104  0.63958424  0.25202394],[-0.03687861],-5.997271936746504,[-0.79143196  0.6112573   0.7261803 ]
1261,[-0.79143196  0.6112573   0.7261803 ],[-0.30475092],-6.222806438391137,[-0.8249386  0.5652223  1.1389107]
1262,[-0.8249386  0.5652223  1.1389107],[0.63439196],-6.586235849317558,[-0.8689085  0.4949727  1.6579862]
1263,[-0.8689085  0.4949727  1.6579862],[0.8089046],-7.1598161308023105,[-0.91701084  0.3988623   2.1505513 ]
1264,[-0.91701084  0.3988623   2.1505513 ],[-0.31135213],-7.922675598130957,[-0.95820785  0.28607303  2.4029953 ]
1265,[-0.95820785  0.28607303  2.4029953 ],[1.8624033],-8.711768824837527,[-0.98946536  0.14477003  2.8969107 ]
1266,[-0.98946536  0.14477003  2.8969107 ],[-1.8794725],-9.820627731195643,[-0.9999586   0.00910206  2.7235672 ]
1267,[-0.9999586   0.00910206  2.7235672 ],[-1.2848579],-10.555929215213192,[-0.99307185 -0.11750894  2.5376651 ]
1268,[-0.99307185 -0.11750894  2.5376651 ],[-1.9770355],-9.791319591743274,[-0.97469807 -0.22352548  2.152978  ]
1269,[-0.97469807 -0.22352548  2.152978  ],[-1.8419439],-8.97092901008404,[-0.9520641  -0.30589855  1.7090423 ]
1270,[-0.9520641  -0.30589855  1.7090423 ],[-1.3456756],-8.306815735493455,[-0.9305917  -0.36605892  1.2777671 ]
1271,[-0.9305917  -0.36605892  1.2777671 ],[0.4555234],-7.818781528104034,[-0.9096532  -0.41536865  1.0715514 ]
1272,[-0.9096532  -0.41536865  1.0715514 ],[0.48278207],-7.476751799596641,[-0.89158183 -0.45285964  0.8324423 ]
1273,[-0.89158183 -0.45285964  0.8324423 ],[0.20779125],-7.20690611215008,[-0.87941307 -0.47605953  0.5239662 ]
1274,[-0.87941307 -0.47605953  0.5239662 ],[-1.9457384],-7.029509236823835,[-0.8823698  -0.47055662 -0.12493919]
1275,[-0.8823698  -0.47055662 -0.12493919],[1.8084911],-7.036191638777636,[-0.8871831  -0.46141753 -0.20658298]
1276,[-0.8871831  -0.46141753 -0.20658298],[-1.1350191],-7.091801642327654,[-0.90327793 -0.42905596 -0.72289896]
1277,[-0.90327793 -0.42905596 -0.72289896],[0.24261242],-7.332305067217354,[-0.9237519  -0.38299137 -1.0082991 ]
1278,[-0.9237519  -0.38299137 -1.0082991 ],[0.61944693],-7.656633739999678,[-0.9450983  -0.32678628 -1.2026256 ]
1279,[-0.9450983  -0.32678628 -1.2026256 ],[-1.6774211],-8.036192546396563,[-0.9694213  -0.24540237 -1.6993284 ]
1280,[-0.9694213  -0.24540237 -1.6993284 ],[-0.18417402],-8.662061843961421,[-0.98841196 -0.15179534 -1.9110063 ]
1281,[-0.98841196 -0.15179534 -1.9110063 ],[-0.45537952],-9.300767815866363,[-0.9988613  -0.04770831 -2.0931597 ]
1282,[-0.9988613  -0.04770831 -2.0931597 ],[-1.603653],-10.012711741690115,[-0.9974984   0.07068902 -2.369489  ]
1283,[-0.9974984   0.07068902 -2.369489  ],[-0.14427191],-9.991555324755126,[-0.98244464  0.18655427 -2.3381128 ]
1284,[-0.98244464  0.18655427 -2.3381128 ],[0.653526],-9.272859816655208,[-0.95747924  0.28850213 -2.1001682 ]
1285,[-0.95747924  0.28850213 -2.1001682 ],[0.18032317],-8.557508582108346,[-0.9266108  0.3760218 -1.8567432]
1286,[-0.9266108  0.3760218 -1.8567432],[-0.84258777],-7.941510343687362,[-0.8913168   0.45338103 -1.7011151 ]
1287,[-0.8913168   0.45338103 -1.7011151 ],[0.67960566],-7.424283227783874,[-0.86102635  0.50856036 -1.2591385 ]
1288,[-0.86102635  0.50856036 -1.2591385 ],[-0.23549137],-6.960683486311478,[-0.8369205  0.5473245 -0.9130419]
1289,[-0.8369205  0.5473245 -0.9130419],[0.6367205],-6.649810446567136,[-0.8256088   0.56424296 -0.40704048]
1290,[-0.8256088   0.56424296 -0.40704048],[0.09369078],-6.478730444175693,[-0.8264597   0.56299585  0.03019539]
1291,[-0.8264597   0.56299585  0.03019539],[0.31916663],-6.470024693427805,[-0.8402835  0.5421473  0.5003173]
1292,[-0.8402835  0.5421473  0.5003173],[-0.31825677],-6.6228504899093545,[-0.8627914   0.50556004  0.8591892 ]
1293,[-0.8627914   0.50556004  0.8591892 ],[1.8421221],-6.897468537240229,[-0.8985697  0.4388308  1.5146775]
1294,[-0.8985697  0.4388308  1.5146775],[-0.13936798],-7.451001758193019,[-0.93478173  0.3552227   1.8228954 ]
1295,[-0.93478173  0.3552227   1.8228954 ],[-0.27819195],-8.052102960197704,[-0.96619093  0.2578276   2.0475836 ]
1296,[-0.96619093  0.2578276   2.0475836 ],[1.1237047],-8.719643809818981,[-0.9901744   0.13983782  2.4095101 ]
1297,[-0.9901744   0.13983782  2.4095101 ],[0.99177504],-9.589329435061455,[-0.9999745   0.00713982  2.6631546 ]
1298,[-0.9999745   0.00713982  2.6631546 ],[1.1208057],-10.535289719873793,[-0.9909428  -0.13428475  2.8366303 ]
1299,[-0.9909428  -0.13428475  2.8366303 ],[-1.2963693],-9.847781472498209,[-0.9659348  -0.25878555  2.5414615 ]
1300,[-0.9659348  -0.25878555  2.5414615 ],[-0.94211835],-5.9135034971413525,[-0.7958498 -0.6054941 -1.4944878]
1301,[-0.7958498 -0.6054941 -1.4944878],[-1.5780206],-6.431947536531009,[-0.85713184 -0.51509714 -2.1853113 ]
1302,[-0.85713184 -0.51509714 -2.1853113 ],[0.70238715],-7.240505035106228,[-0.9139809 -0.4057572 -2.4662762]
1303,[-0.9139809 -0.4057572 -2.4662762],[1.9453449],-8.031043703424817,[-0.9571308 -0.2896561 -2.4787924]
1304,[-0.9571308 -0.2896561 -2.4787924],[-0.15903959],-8.72400484351556,[-0.9875639  -0.15721802 -2.7198904 ]
1305,[-0.9875639  -0.15721802 -2.7198904 ],[-0.896373],-9.643166755470046,[-0.99995714 -0.00925989 -2.9722598 ]
1306,[-0.99995714 -0.00925989 -2.9722598 ],[1.1424026],-10.696245655620114,[-0.9914145  0.1307567 -2.8078444]
1307,[-0.9914145  0.1307567 -2.8078444],[0.80032915],-9.851911645799637,[-0.96623075  0.25767827 -2.5897274 ]
1308,[-0.96623075  0.25767827 -2.5897274 ],[-1.4243596],-8.972709283182478,[-0.92448086  0.38122842 -2.6101227 ]
1309,[-0.92448086  0.38122842 -2.6101227 ],[1.0201035],-8.247388588908924,[-0.877734    0.47914818 -2.1711857 ]
1310,[-0.877734    0.47914818 -2.1711857 ],[0.44607803],-7.451285149259967,[-0.832645    0.55380714 -1.744913  ]
1311,[-0.832645    0.55380714 -1.744913  ],[-1.4672245],-6.8329279939431045,[-0.78727967  0.6165961  -1.5496413 ]
1312,[-0.78727967  0.6165961  -1.5496413 ],[-0.90087676],-6.3773758584139015,[-0.7481492  0.6635305 -1.2223257]
1313,[-0.7481492  0.6635305 -1.2223257],[1.4175065],-5.988785810603692,[-0.73091775  0.68246555 -0.5120519 ]
1314,[-0.73091775  0.68246555 -0.5120519 ],[-1.7899145],-5.743732422786394,[-0.7216835   0.6922232  -0.26868987]
1315,[-0.7216835   0.6922232  -0.26868987],[1.8284992],-5.6608229454778485,[-0.7395953   0.67305183  0.5247524 ]
1316,[-0.7395953   0.67305183  0.5247524 ],[-1.1713641],-5.804592222084338,[-0.7676465   0.6408735   0.85383666]
1317,[-0.7676465   0.6408735   0.85383666],[1.6850308],-6.058448847424549,[-0.81603813  0.57799804  1.5872464 ]
1318,[-0.81603813  0.57799804  1.5872464 ],[1.0667094],-6.630310837708055,[-0.8740906  0.4857629  2.1807513]
1319,[-0.8740906  0.4857629  2.1807513],[-1.8589865],-7.4188598917273945,[-0.92340994  0.38381523  2.2662256 ]
1320,[-0.92340994  0.38381523  2.2662256 ],[0.7773559],-8.063862664226852,[-0.96628964  0.25745735  2.6706903 ]
1321,[-0.96628964  0.25745735  2.6706903 ],[-1.9806556],-9.018510829797908,[-0.9912933  0.1316722  2.566685 ]
1322,[-0.9912933  0.1316722  2.566685 ],[1.8928604],-9.719682947194485,[-0.9998812  -0.01541212  2.9493682 ]
1323,[-0.9998812  -0.01541212  2.9493682 ],[1.0754985],-10.644034903741765,[-0.9855222  -0.16954644  3.099134  ]
1324,[-0.9855222  -0.16954644  3.099134  ],[-1.1348602],-9.789918461372682,[-0.95219415 -0.30549353  2.8017452 ]
1325,[-0.95219415 -0.30549353  2.8017452 ],[1.5641096],-8.802754854313193,[-0.9000907  -0.43570262  2.8072414 ]
1326,[-0.9000907  -0.43570262  2.8072414 ],[0.22252688],-8.028374100755276,[-0.83836967 -0.5451021   2.5138435 ]
1327,[-0.83836967 -0.5451021   2.5138435 ],[0.7182266],-7.212100986643339,[-0.773058   -0.63433534  2.212751  ]
1328,[-0.773058   -0.63433534  2.212751  ],[0.20755981],-6.513965951524479,[-0.7140325 -0.7001126  1.7681333]
1329,[-0.7140325 -0.7001126  1.7681333],[-1.9947947],-5.914742273242474,[-0.6802105  -0.73301685  0.94382966]
1330,[-0.6802105  -0.73301685  0.94382966],[-1.9819168],-5.470056370887594,[-0.6766555  -0.7362998   0.09677948]
1331,[-0.6766555  -0.7362998   0.09677948],[-1.4048163],-5.357538816207781,[-0.70080054 -0.71335727 -0.6661678 ]
1332,[-0.70080054 -0.71335727 -0.6661678 ],[1.5022823],-5.556524638085354,[-0.734759  -0.6783283 -0.9758434]
1333,[-0.734759  -0.6783283 -0.9758434],[1.6403675],-5.8392495802918845,[-0.77533036 -0.63155586 -1.2385345 ]
1334,[-0.77533036 -0.63155586 -1.2385345 ],[0.3758773],-6.195470901838964,[-0.8249021 -0.5652756 -1.6558198]
1335,[-0.8249021 -0.5652756 -1.6558198],[-1.8176666],-6.7332712277138125,[-0.8855378  -0.46456736 -2.3524265 ]
1336,[-0.8855378  -0.46456736 -2.3524265 ],[-1.7093145],-7.623651456022261,[-0.94431704 -0.32903692 -2.9572492 ]
1337,[-0.94431704 -0.32903692 -2.9572492 ],[1.8717724],-8.753406699474061,[-0.98217    -0.18799514 -2.923261  ]
1338,[-0.98217    -0.18799514 -2.923261  ],[-0.11646327],-9.571651002045892,[-0.99938637 -0.03502697 -3.0817268 ]
1339,[-0.99938637 -0.03502697 -3.0817268 ],[0.03255177],-10.600410925512142,[-0.9927941   0.11983291 -3.1031144 ]
1340,[-0.9927941   0.11983291 -3.1031144 ],[-0.02383864],-10.092219873590132,[-0.96351373  0.2676588  -3.0168154 ]
1341,[-0.96351373  0.2676588  -3.0168154 ],[0.20838928],-9.150679297726532,[-0.9170399  0.3987955 -2.784813 ]
1342,[-0.9170399  0.3987955 -2.784813 ],[-1.8539325],-8.239444826792957,[-0.8533632  0.5213168 -2.763806 ]
1343,[-0.8533632  0.5213168 -2.763806 ],[0.6256749],-7.4889367814021774,[-0.7885544  0.6149651 -2.2789674]
1344,[-0.7885544  0.6149651 -2.2789674],[-1.9407656],-6.669821197039157,[-0.7194511   0.69454306 -2.1088583 ]
1345,[-0.7194511   0.69454306 -2.1088583 ],[-1.3007623],-6.0813850446333415,[-0.654755    0.75584114 -1.7830654 ]
1346,[-0.654755    0.75584114 -1.7830654 ],[-1.4602362],-5.539712009742491,[-0.5988765  0.8008414 -1.43522  ]
1347,[-0.5988765  0.8008414 -1.43522  ],[-0.98428476],-5.103853362616428,[-0.5588396  0.8292757 -0.9822317]
1348,[-0.5588396  0.8292757 -0.9822317],[1.1826495],-4.779829980585076,[-0.5512336   0.83435094 -0.18287742]
1349,[-0.5512336   0.83435094 -0.18287742],[-0.30918795],-4.645906350840089,[-0.5676655   0.8232593   0.39650762]
1350,[-0.5676655   0.8232593   0.39650762],[0.6985892],-4.74450229203626,[-0.6128043  0.7902347  1.1187404]
1351,[-0.6128043  0.7902347  1.1187404],[1.9307675],-5.103573334163702,[-0.68867207  0.725073    2.0010316 ]
1352,[-0.68867207  0.725073    2.0010316 ],[-1.0171566],-5.832455381679777,[-0.77027303  0.63771427  2.392263  ]
1353,[-0.77027303  0.63771427  2.392263  ],[1.2056298],-6.576566481376042,[-0.8582442  0.5132416  3.051393 ]
1354,[-0.8582442  0.5132416  3.051393 ],[0.845785],-7.705524858378458,[-0.9356154  0.3530209  3.563192 ]
1355,[-0.9356154  0.3530209  3.563192 ],[0.63923234],-9.002861593155421,[-0.98648304  0.16386348  3.9238424 ]
1356,[-0.98648304  0.16386348  3.9238424 ],[-1.046462],-10.403199766002952,[-0.99955356 -0.02987828  3.8897707 ]
1357,[-0.99955356 -0.02987828  3.8897707 ],[1.6420842],-11.19846680207475,[-0.9723823  -0.23339385  4.1136746 ]
1358,[-0.9723823  -0.23339385  4.1136746 ],[0.0188784],-10.137220547605521,[-0.90786225 -0.41926858  3.941461  ]
1359,[-0.90786225 -0.41926858  3.941461  ],[-1.9824432],-8.895868719699532,[-0.82583123 -0.56391734  3.3296432 ]
1360,[-0.82583123 -0.56391734  3.3296432 ],[-1.4771252],-7.574992912021242,[-0.7429171 -0.6693834  2.6851363]
1361,[-0.7429171 -0.6693834  2.6851363],[-0.8389806],-6.521195023870297,[-0.67025715 -0.7421289   2.0572517 ]
1362,[-0.67025715 -0.7421289   2.0572517 ],[-1.1274704],-5.739145479837981,[-0.6194002  -0.78507537  1.3315345 ]
1363,[-0.6194002  -0.78507537  1.3315345 ],[0.26096752],-5.189479265482867,[-0.5882433 -0.808684   0.7818731]
1364,[-0.5882433 -0.808684   0.7818731],[1.0945458],-4.900927859147433,[-0.5744301 -0.8185536  0.339542 ]
1365,[-0.5744301 -0.8185536  0.339542 ],[0.87671566],-4.776494587307985,[-0.58026254 -0.81442946 -0.14286588]
1366,[-0.58026254 -0.81442946 -0.14286588],[-0.13760106],-4.797491502013688,[-0.6113516  -0.79135907 -0.7743282 ]
1367,[-0.6113516  -0.79135907 -0.7743282 ],[-0.82703835],-5.027138907284584,[-0.66862833 -0.7435968  -1.4919032 ]
1368,[-0.66862833 -0.7435968  -1.4919032 ],[-1.8058057],-5.530379540218665,[-0.75021434 -0.6611947  -2.3204715 ]
1369,[-0.75021434 -0.6611947  -2.3204715 ],[1.6491728],-6.39362269057283,[-0.8287307 -0.5596476 -2.5689917]
1370,[-0.8287307 -0.5596476 -2.5689917],[1.9062083],-7.154034838746748,[-0.8965754  -0.44289112 -2.7027962 ]
1371,[-0.8965754  -0.44289112 -2.7027962 ],[-1.7149264],-7.9307168808033905,[-0.95703137 -0.28998443 -3.2922034 ]
1372,[-0.95703137 -0.28998443 -3.2922034 ],[-1.0637779],-9.192576813865115,[-0.9938738  -0.11052138 -3.6692586 ]
1373,[-0.9938738  -0.11052138 -3.6692586 ],[0.12642308],-10.532383331512076,[-0.9971201   0.07583878 -3.733186  ]
1374,[-0.9971201   0.07583878 -3.733186  ],[-1.3453491],-10.793877695635306,[-0.9638197  0.2665552 -3.8781095]
1375,[-0.9638197  0.2665552 -3.8781095],[-0.40112263],-9.751228730546329,[-0.8974971  0.4410203 -3.7383614]
1376,[-0.8974971  0.4410203 -3.7383614],[-0.7361539],-8.606535995073708,[-0.80647165  0.59127283 -3.5180192 ]
1377,[-0.80647165  0.59127283 -3.5180192 ],[0.552322],-7.532813617209094,[-0.7093491   0.70485735 -2.9917164 ]
1378,[-0.7093491   0.70485735 -2.9917164 ],[1.7981238],-6.464899849537249,[-0.62794244  0.77825975 -2.1933548 ]
1379,[-0.62794244  0.77825975 -2.1933548 ],[0.4080741],-5.542410305573569,[-0.56586677  0.8244967  -1.5484488 ]
1380,[-0.56586677  0.8244967  -1.5484488 ],[0.11896894],-4.958586051883948,[-0.52768475  0.8494403  -0.91223097]
1381,[-0.52768475  0.8494403  -0.91223097],[-0.28075245],-4.606016145323614,[-0.51414406  0.8577038  -0.3172636 ]
1382,[-0.51414406  0.8577038  -0.3172636 ],[-1.1566733],-4.466904482691821,[-0.52066964  0.8537582   0.15251328]
1383,[-0.52066964  0.8537582   0.15251328],[0.6650198],-4.490519994846452,[-0.5582411  0.8296788  0.8925849]
1384,[-0.5582411  0.8296788  0.8925849],[0.03512139],-4.758503500737045,[-0.619629   0.7848948  1.5201122]
1385,[-0.619629   0.7848948  1.5201122],[-0.11278561],-5.244504661302119,[-0.69818795  0.71591455  2.0918655 ]
1386,[-0.69818795  0.71591455  2.0918655 ],[-1.126993],-5.93160036365687,[-0.78074104  0.62485474  2.4597526 ]
1387,[-0.78074104  0.62485474  2.4597526 ],[1.9852966],-6.693327929188284,[-0.8709637   0.49134737  3.226188  ]
1388,[-0.8709637   0.49134737  3.226188  ],[-0.6098321],-7.947356585774506,[-0.94326216  0.3320489   3.5032237 ]
1389,[-0.94326216  0.3320489   3.5032237 ],[0.8528184],-9.0854541496722,[-0.98958296  0.14396374  3.8801832 ]
1390,[-0.98958296  0.14396374  3.8801832 ],[-0.04061595],-10.48835357477567,[-0.99850774 -0.05461027  3.9820635 ]
1391,[-0.99850774 -0.05461027  3.9820635 ],[0.4883636],-11.115213959094,[-0.9675736  -0.25258937  4.0143604 ]
1392,[-0.9675736  -0.25258937  4.0143604 ],[-1.0858256],-9.943053047839166,[-0.9054075  -0.42454356  3.6620445 ]
1393,[-0.9054075  -0.42454356  3.6620445 ],[0.11966401],-8.648009941989693,[-0.8216269 -0.5700256  3.3615866]
1394,[-0.8216269 -0.5700256  3.3615866],[-0.7712298],-7.557128225619603,[-0.7334205  -0.67977524  2.8183827 ]
1395,[-0.7334205  -0.67977524  2.8183827 ],[-1.269323],-6.527828893050583,[-0.6574523 -0.7534962  2.1181529]
1396,[-0.6574523 -0.7534962  2.1181529],[-0.48864168],-5.684887207753114,[-0.59995574 -0.8000332   1.4797345 ]
1397,[-0.59995574 -0.8000332   1.4797345 ],[0.20904428],-5.121873299463431,[-0.5629018  -0.8265238   0.91106623]
1398,[-0.5629018  -0.8265238   0.91106623],[0.32824427],-4.7863230726099335,[-0.5487531  -0.83598447  0.34041005]
1399,[-0.5487531  -0.83598447  0.34041005],[-1.1482685],-4.64258292539812,[-0.56778526 -0.8231767  -0.45881855]
1400,[-0.56778526 -0.8231767  -0.45881855],[-0.05404675],-1.8397515537826432,[0.19851805 0.98009723 0.3792958 ]
1401,[0.19851805 0.98009723 0.3792958 ],[-1.2335678],-1.8954139663687066,[0.15277831 0.9882605  0.92933357]
1402,[0.15277831 0.9882605  0.92933357],[-1.0033587],-2.0964447558971955,[0.07730053 0.99700785 1.5200251 ]
1403,[0.07730053 0.99700785 1.5200251 ],[0.39034784],-2.4614991314492976,[-0.0389291   0.99924195  2.326333  ]
1404,[-0.0389291   0.99924195  2.326333  ],[-1.3011669],-3.134123245556532,[-0.18194924  0.9833079   2.8805895 ]
1405,[-0.18194924  0.9833079   2.8805895 ],[0.34558958],-3.9055898507246583,[-0.35831633  0.93360025  3.669909  ]
1406,[-0.35831633  0.93360025  3.669909  ],[0.96915555],-5.100739507617338,[-0.55821925  0.8296935   4.5154824 ]
1407,[-0.55821925  0.8296935   4.5154824 ],[1.4443799],-6.719761900491018,[-0.7578155  0.6524689  5.3544097]
1408,[-0.7578155  0.6524689  5.3544097],[-1.5629089],-8.777981757491704,[-0.9088108   0.41720855  5.609325  ]
1409,[-0.9088108   0.41720855  5.609325  ],[-0.8873763],-10.497959627685459,[-0.99008787  0.14044946  5.789125  ]
1410,[-0.99008787  0.14044946  5.789125  ],[1.3628428],-12.357318276208742,[-0.9865774 -0.1632945  6.0988884]
1411,[-0.9865774 -0.1632945  6.0988884],[-1.2053981],-12.586981973635451,[-0.89878356 -0.43839258  5.795608  ]
1412,[-0.89878356 -0.43839258  5.795608  ],[-1.039681],-10.584166523571893,[-0.7522325  -0.65889776  5.310861  ]
1413,[-0.7522325  -0.65889776  5.310861  ],[-1.1554695],-8.689107151684086,[-0.5804453 -0.8142992  4.643368 ]
1414,[-0.5804453 -0.8142992  4.643368 ],[0.47653058],-6.95272761063317,[-0.40233806 -0.91549116  4.1041226 ]
1415,[-0.40233806 -0.91549116  4.1041226 ],[-0.4735445],-5.624298110210343,[-0.2442495  -0.96971244  3.3464727 ]
1416,[-0.2442495  -0.96971244  3.3464727 ],[0.17692153],-4.423378117377509,[-0.11420958 -0.99345666  2.6457264 ]
1417,[-0.11420958 -0.99345666  2.6457264 ],[0.30184007],-3.5401646712143413,[-0.017163  -0.9998527  1.9459101]
